TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 304726fc4aebfe6c9fe9fbeb5759a89
ERRORS:
**** Item %BARRAGE_DUEL for user (LOMAX1983) is repeated in want list for 96.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1054.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1055.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1057.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1058.
**** Item %DEAD_RECKONING for user (KMET) is repeated in want list for 965.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %LEGENDARY_ENCOUNTERS_AN_ALIEN_DECK_BUILDING_GAME for user (JAJKOS) contains item 202 sender from the same user ((JAJKOS))
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %SETI for user (ISKRANAPROCHY) is repeated in want list for 379.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 428.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 430.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 431.
**** Item 11 is repeated in want list for %KUTN_HORA for user (KDSZ).
**** Item 1267 is repeated in want list for 850.
**** Item 1335 is repeated in want list for 1670.
**** Item 1642 is repeated in want list for 850.
**** Item 1933 is repeated in want list for 1819.
**** Item 1989 is repeated in want list for 1293.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 517 is repeated in want list for 1295.
**** Item 631 is repeated in want list for 1293.
**** Item 677 is repeated in want list for 850.
**** Item 776 is repeated in want list for 1907.
**** Item 776 is repeated in want list for 1912.
**** Item 823 is repeated in want list for 1819.
**** Item 867 is repeated in want list for 850.
**** Item 913 is repeated in want list for 1293.
**** Unknown item %TICKET_TO_RIDE_PLAY_PINK for user (TOPBGG) (1 occurrence)
**** Unknown item 1106 (18 occurrences)
**** Unknown item 1110 (2 occurrences)
**** Unknown item 1112 (2 occurrences)
**** Unknown item 1113 (13 occurrences)
**** Unknown item 1114 (4 occurrences)
**** Unknown item 1407 (8 occurrences)
**** Unknown item 1454 (18 occurrences)
**** Unknown item 1466 (16 occurrences)
**** Unknown item 1467 (2 occurrences)
**** Unknown item 1468 (7 occurrences)
**** Unknown item 1469 (13 occurrences)
**** Unknown item 1470 (6 occurrences)
**** Unknown item 1612 (7 occurrences)
**** Unknown item 1632 (80 occurrences)
**** Unknown item 1633 (17 occurrences)
**** Unknown item 1637 (118 occurrences)
**** Unknown item 1638 (10 occurrences)
**** Unknown item 1639 (8 occurrences)
**** Unknown item 1654 (2 occurrences)
**** Unknown item 1655 (13 occurrences)
**** Unknown item 1656 (4 occurrences)
**** Unknown item 1657 (9 occurrences)
**** Unknown item 1658 (8 occurrences)
**** Unknown item 1735 (17 occurrences)
**** Unknown item 1840 (17 occurrences)
**** Unknown item 1841 (36 occurrences)
**** Unknown item 1851 (12 occurrences)
**** Unknown item 1946 (8 occurrences)
**** Unknown item 2051 (10 occurrences)
**** Unknown item 2052 (37 occurrences)
**** Unknown item 361 (3 occurrences)
**** Unknown item 363 (19 occurrences)
**** Unknown item 364 (8 occurrences)
**** Unknown item 365 (14 occurrences)
**** Unknown item 366 (3 occurrences)
**** Unknown item 367 (13 occurrences)
**** Unknown item 368 (3 occurrences)
**** Unknown item 369 (5 occurrences)
**** Unknown item 374 (17 occurrences)
**** Unknown item 533 (3 occurrences)
**** Unknown item 885 (2 occurrences)
**** Unknown item 918 (164 occurrences)
**** Unknown item 919 (17 occurrences)
**** Unknown item TILETUM (1 occurrence)
**** Unknown item  1408 (1 occurrence)

TRADE LOOPS (391 total trades):

(DORGA1) 229           receives (SATINO4) 502
(GROR) 1213            receives (MOR7) 116
(MOR7) 116             receives (GROR) 1614
(GROR) 1614            receives (RUSTY3000) 358
(RUSTY3000) 358        receives (AKWAMARYNOWY) 4
(AKWAMARYNOWY) 4       receives (ASPENNR) 1293
(ASPENNR) 1293         receives (PIOTRSZYJKA) 757
(PIOTRSZYJKA) 757      receives (ORAISHA) 1757
(ORAISHA) 1757         receives (BARTP) 1705
(BARTP) 1705           receives (SPRYSIALDO) 631
(SPRYSIALDO) 631       receives (GRIMCLASH) 429
(GRIMCLASH) 429        receives (DZIUM8) 396
(DZIUM8) 396           receives (KMET) 958
(KMET) 958             receives (MATTBAT11) 560

(MATTBAT11) 563        receives (CRAZZIE) 1107
(CRAZZIE) 1107         receives (CLAVI) 751
(CLAVI) 751            receives (RAFMIX) 891
(RAFMIX) 891           receives (KONTRABAS) 461
(KONTRABAS) 461        receives (PATRYKGALKA) 65
(PATRYKGALKA) 65       receives (MISIENCJUSZ) 91
(MISIENCJUSZ) 91       receives (PATRYKGALKA) 75
(PATRYKGALKA) 75       receives (KONTRABAS) 475
(KONTRABAS) 475        receives (PUSHEENEIRO) 2028
(PUSHEENEIRO) 2028     receives (GARG) 1517
(GARG) 1517            receives (FRAMZ_PL) 868
(FRAMZ_PL) 868         receives (DLAAGNIECHY) 482
(DLAAGNIECHY) 482      receives (GROR) 1079
(GROR) 1079            receives (CIUPAKABRA997) 687
(CIUPAKABRA997) 687    receives (_SLY_) 385
(_SLY_) 385            receives (GROR) 1214
(GROR) 1214            receives (MS103) 1005
(MS103) 1005           receives (MATTBAT11) 563

(PATRYKGALKA) 81       receives (TRINGA) 833
(TRINGA) 833           receives (PATRYKGALKA) 81

(DLAAGNIECHY) 486      receives (CORTUMPL) 1812
(CORTUMPL) 1812        receives (TOPBGG) 524
(TOPBGG) 524           receives (GROR) 1080
(GROR) 1080            receives (DLAAGNIECHY) 486

(CORQAN) 1010          receives (MAJKELERYK) 1406
(MAJKELERYK) 1406      receives (KACZIM) 113
(KACZIM) 113           receives (MAFIN_) 220
(MAFIN_) 220           receives (LUKASHI) 1796
(LUKASHI) 1796         receives (ZIELONESZKIELKO) 1395
(ZIELONESZKIELKO) 1395 receives (GRAFI1984) 1907
(GRAFI1984) 1907       receives (JBLAZE) 1228
(JBLAZE) 1228          receives (MOR7) 122
(MOR7) 122             receives (KUBULUNKU93) 943
(KUBULUNKU93) 943      receives (MATEO86) 2062
(MATEO86) 2062         receives (PEPER777) 908
(PEPER777) 908         receives (GODUNOW) 673
(GODUNOW) 673          receives (TOPBGG) 527
(TOPBGG) 527           receives (SIPIO) 1713
(SIPIO) 1713           receives (JINGOWAWA) 1913
(JINGOWAWA) 1913       receives (CORQAN) 1010

(HELLOWEEN85) 243      receives (ZIEZIOR) 656
(ZIEZIOR) 656          receives (MOR7) 138
(MOR7) 138             receives (HELLOWEEN85) 243

(PANCOR) 283           receives (CHAABER) 692
(CHAABER) 692          receives (STACHUSTACH187) 2040
(STACHUSTACH187) 2040  receives (MATEO86) 2064
(MATEO86) 2064         receives (PLANSZOWIEC) 1921
(PLANSZOWIEC) 1921     receives (PIOTRSZYJKA) 760
(PIOTRSZYJKA) 760      receives (MATEO86) 2059
(MATEO86) 2059         receives (CHAABER) 690
(CHAABER) 690          receives (ZIELONESZKIELKO) 1394
(ZIELONESZKIELKO) 1394 receives (MS103) 1008
(MS103) 1008           receives (BOARDGAMESDEV) 1364
(BOARDGAMESDEV) 1364   receives (KONTRABAS) 454
(KONTRABAS) 454        receives (FRAMZ_PL) 871
(FRAMZ_PL) 871         receives (LEINADUS) 1752
(LEINADUS) 1752        receives (JBLAZE) 1204
(JBLAZE) 1204          receives (PROPI) 497
(PROPI) 497            receives (LISEK2000) 1354
(LISEK2000) 1354       receives (GRUNWALD) 494
(GRUNWALD) 494         receives (ATRAPANTHERA) 753
(ATRAPANTHERA) 753     receives (KOSHIASH) 1621
(KOSHIASH) 1621        receives (PAWEL_G) 2079
(PAWEL_G) 2079         receives (GRIMCLASH) 432
(GRIMCLASH) 432        receives (DZIUM8) 373
(DZIUM8) 373           receives (DEGNIR) 534
(DEGNIR) 534           receives (PIOTRSZYJKA) 761
(PIOTRSZYJKA) 761      receives (ROSETA) 1952
(ROSETA) 1952          receives (PANCOR) 336
(PANCOR) 336           receives (FREYA2226) 1782
(FREYA2226) 1782       receives (KONRADSTPN) 187
(KONRADSTPN) 187       receives (YOSEK) 1463
(YOSEK) 1463           receives (KONRADSTPN) 178
(KONRADSTPN) 178       receives (KACZIM) 110
(KACZIM) 110           receives (CIUNIEK) 190
(CIUNIEK) 190          receives (MAJKOS) 552
(MAJKOS) 552           receives (LISEK2000) 1329
(LISEK2000) 1329       receives (PANCOR) 283

(PIOTRSZYJKA) 1017     receives (LEINADUS) 1116
(LEINADUS) 1116        receives (PIOTRSZYJKA) 1017

(SCRABER) 1724         receives (VORONWE) 1792
(VORONWE) 1792         receives (ADLER24) 1011
(ADLER24) 1011         receives (SCRABER) 1724

(KOPEC) 587            receives (ZIELONESZKIELKO) 1393
(ZIELONESZKIELKO) 1393 receives (KOPEC) 587

ITEM SUMMARY (391 total trades):

(ADALBERT) 1807        receives (CHAABER) 689          and sends to (FRAMZ_PL) 878
(ADALBERT) 1808                    does not trade
(ADALBERT) 1810                    does not trade
(ADALBERT) 1816                    does not trade
(ADALBERT) 1817        receives (ZIEZIOR) 657          and sends to (POKET) 2036
(ADLER24) 1011         receives (SCRABER) 1724         and sends to (VORONWE) 1792
(ADLER24) 1012                     does not trade
(ADLER24) 1014                     does not trade
(ADLER24) 1015                     does not trade
(ADLER24) 1016                     does not trade
(ADMI99) 15                        does not trade
(ADMI99) 16                        does not trade
(ADMI99) 17                        does not trade
(ADMI99) 18                        does not trade
(ADMI99) 19                        does not trade
(ADMI99) 20                        does not trade
(ADMI99) 21                        does not trade
(ADMI99) 22                        does not trade
(ADMI99) 23                        does not trade
(ADMI99) 24                        does not trade
(ADMI99) 25            receives (BOARDGAMESDEV) 1373   and sends to (BARTP) 1706
(ADMI99) 26                        does not trade
(ADMI99) 27                        does not trade
(ADMI99) 28                        does not trade
(ADMI99) 29                        does not trade
(ADMI99) 30                        does not trade
(ADMI99) 31                        does not trade
(ADMI99) 32                        does not trade
(ADMI99) 33                        does not trade
(ADMI99) 34                        does not trade
(ADMI99) 35                        does not trade
(ADMI99) 36            receives (MAAATI) 621           and sends to (ISKRANAPROCHY) 379
(ADMI99) 37                        does not trade
(AKWAMARYNOWY) 1                   does not trade
(AKWAMARYNOWY) 2                   does not trade
(AKWAMARYNOWY) 3                   does not trade
(AKWAMARYNOWY) 4       receives (ASPENNR) 1293         and sends to (RUSTY3000) 358
(AKWAMARYNOWY) 5                   does not trade
(ANIAW89) 1094         receives (BORRYS) 1868          and sends to (CRAZZIE) 802
(ANIAW89) 1095                     does not trade
(ANIAW89) 1096                     does not trade
(ANIAW89) 1097                     does not trade
(ANIAW89) 1098                     does not trade
(ANIAW89) 1099                     does not trade
(ANIAW89) 1100                     does not trade
(ANIAW89) 1766                     does not trade
(ANIAW89) 1767                     does not trade
(ANIAW89) 1893                     does not trade
(APLEGAT2) 1604        receives (PRZEMEK920) 1768      and sends to (ZIELONESZKIELKO) 1391
(APLEGAT2) 1605                    does not trade
(APLEGAT2) 1607                    does not trade
(APLEGAT2) 1609                    does not trade
(APRIEL) 1528                      does not trade
(APRIEL) 1530                      does not trade
(APRIEL) 1533                      does not trade
(APRIEL) 1535                      does not trade
(APRIEL) 1537                      does not trade
(APRIEL) 1540                      does not trade
(APRIEL) 1546                      does not trade
(APRIEL) 1547                      does not trade
(ARTOAST) 1891                     does not trade
(ARTOAST) 1892                     does not trade
(ASPENNR) 1292                     does not trade
(ASPENNR) 1293         receives (PIOTRSZYJKA) 757      and sends to (AKWAMARYNOWY) 4
(ASPENNR) 1294                     does not trade
(ASPENNR) 1295                     does not trade
(ASPENNR) 1296         receives (MATTBAT11) 558        and sends to (ROY77) 476
(ASPENNR) 1297                     does not trade
(ASTRIELL88) 1123                  does not trade
(ASTRIELL88) 1125      receives (WINSTER) 342          and sends to (GRYZLI83) 1259
(ASTRIELL88) 1126                  does not trade
(ASTRIELL88) 1127      receives (PANCOR) 2060          and sends to (RALFMARK) 1195
(ATOJEST) 382                      does not trade
(ATOJEST) 383                      does not trade
(ATRAPANTHERA) 101     receives (LISEK2000) 1326       and sends to (HAPPOSAI) 704
(ATRAPANTHERA) 102     receives (ZIELONESZKIELKO) 1391 and sends to (CHAABER) 693
(ATRAPANTHERA) 103                 does not trade
(ATRAPANTHERA) 753     receives (KOSHIASH) 1621        and sends to (GRUNWALD) 494
(ATRAPANTHERA) 82                  does not trade
(ATRAPANTHERA) 83                  does not trade
(ATRAPANTHERA) 84      receives (FLIEGEN) 1947         and sends to (UKI24) 1830
(ATRAPANTHERA) 85      receives (GRIMCLASH) 418        and sends to (PLANSZOWIEC) 1934
(ATRAPANTHERA) 86      receives (HELLOWEEN85) 240      and sends to (MATEO86) 2057
(ATRAPANTHERA) 87                  does not trade
(ATRAPANTHERA) 88                  does not trade
(ATRAPANTHERA) 89                  does not trade
(ATRAPANTHERA) 98                  does not trade
(BAAKA) 514                        does not trade
(BAAKA) 515            receives (STACHU772) 584        and sends to (PATRYKGALKA) 70
(BAAKA) 550            receives (PROPI) 500            and sends to (GRUNWALD) 225
(BAAKA) 580            receives (SZEPCZ) 774           and sends to (KBIZON) 854
(BAARTOSZZ) 1659                   does not trade
(BAARTOSZZ) 230                    does not trade
(BAARTOSZZ) 231                    does not trade
(BAARTOSZZ) 232                    does not trade
(BAARTOSZZ) 233                    does not trade
(BAARTOSZZ) 234        receives (PLANSZOWIEC) 1936     and sends to (PANCOR) 1412
(BAARTOSZZ) 235        receives (DZIUM8) 370           and sends to (TH13TEEN) 11
(BAARTOSZZ) 236        receives (PATRYKGALKA) 76       and sends to (PANCOR) 313
(BAARTOSZZ) 237        receives (KBIZON) 884           and sends to (PIOTRSZYJKA) 764
(BAARTOSZZ) 238        receives (GROR) 1076            and sends to (FRAMZ_PL) 870
(BAARTOSZZ) 239        receives (SIPIO) 1717           and sends to (ROSETA) 1056
(BAARTOSZZ) 581                    does not trade
(BAARTOSZZ) 582        receives (WINSTER) 1818         and sends to (MAJZOWNIK) 1267
(BARDOK) 681                       does not trade
(BARDOK) 682                       does not trade
(BARDOK) 683                       does not trade
(BARDOK) 684                       does not trade
(BARTP) 1687                       does not trade
(BARTP) 1688                       does not trade
(BARTP) 1689                       does not trade
(BARTP) 1690                       does not trade
(BARTP) 1691                       does not trade
(BARTP) 1692                       does not trade
(BARTP) 1693                       does not trade
(BARTP) 1694                       does not trade
(BARTP) 1695                       does not trade
(BARTP) 1696                       does not trade
(BARTP) 1697                       does not trade
(BARTP) 1698                       does not trade
(BARTP) 1699                       does not trade
(BARTP) 1701                       does not trade
(BARTP) 1702                       does not trade
(BARTP) 1703                       does not trade
(BARTP) 1704                       does not trade
(BARTP) 1705           receives (SPRYSIALDO) 631       and sends to (ORAISHA) 1757
(BARTP) 1706           receives (ADMI99) 25            and sends to (KBIZON) 884
(BARTP) 1707                       does not trade
(BARTP) 1708                       does not trade
(BARTP) 1709                       does not trade
(BARTP) 1710                       does not trade
(BARTP) 1711                       does not trade
(BARTXX86) 945                     does not trade
(BARTXX86) 946                     does not trade
(BARTXX86) 947                     does not trade
(BARTXX86) 948                     does not trade
(BARTXX86) 949                     does not trade
(BARTXX86) 950                     does not trade
(BARTXX86) 951         receives (TRINGA) 785           and sends to (FRAMZ_PL) 874
(BARTXX86) 952         receives (YOSEK) 1457           and sends to (CIUNIEK) 200
(BARTXX86) 954                     does not trade
(BARTXX86) 955                     does not trade
(BARTXX86) 956                     does not trade
(BARTXX86) 957                     does not trade
(BARTXX86) 959                     does not trade
(BARTXX86) 961                     does not trade
(BARTXX86) 962                     does not trade
(BOARDGAMESDEV) 1361               does not trade
(BOARDGAMESDEV) 1362               does not trade
(BOARDGAMESDEV) 1363               does not trade
(BOARDGAMESDEV) 1364   receives (KONTRABAS) 454        and sends to (MS103) 1008
(BOARDGAMESDEV) 1365               does not trade
(BOARDGAMESDEV) 1366               does not trade
(BOARDGAMESDEV) 1367               does not trade
(BOARDGAMESDEV) 1368               does not trade
(BOARDGAMESDEV) 1369               does not trade
(BOARDGAMESDEV) 1370               does not trade
(BOARDGAMESDEV) 1372               does not trade
(BOARDGAMESDEV) 1373   receives (ROY77) 476            and sends to (ADMI99) 25
(BOARDGAMESDEV) 1374               does not trade
(BORRYS) 1864          receives (TOPBGG) 518           and sends to (KONTRABAS) 474
(BORRYS) 1866                      does not trade
(BORRYS) 1868          receives (MAFIN_) 216           and sends to (ANIAW89) 1094
(BRZECHA) 542          receives (PANCOR) 2100          and sends to (PAWEL_G) 2073
(BRZECHA) 543                      does not trade
(BRZECHA) 544                      does not trade
(CAFFREYRLS) 1670      receives (MATEO86) 2057         and sends to (PANCOR) 2100
(CAFFREYRLS) 1671                  does not trade
(CAFFREYRLS) 1672                  does not trade
(CAFFREYRLS) 1673                  does not trade
(CAFFREYRLS) 1674                  does not trade
(CAFFREYRLS) 1675                  does not trade
(CAFFREYRLS) 1676                  does not trade
(CAFFREYRLS) 1677                  does not trade
(CAFFREYRLS) 1678                  does not trade
(CAFFREYRLS) 1679      receives (GODUNOW) 666          and sends to (RALFMARK) 1199
(CAFFREYRLS) 1680                  does not trade
(CASONPL) 2046                     does not trade
(CHAABER) 689          receives (MATTBAT11) 561        and sends to (ADALBERT) 1807
(CHAABER) 690          receives (ZIELONESZKIELKO) 1394 and sends to (MATEO86) 2059
(CHAABER) 691                      does not trade
(CHAABER) 692          receives (STACHUSTACH187) 2040  and sends to (PANCOR) 283
(CHAABER) 693          receives (ATRAPANTHERA) 102     and sends to (SZEPCZ) 774
(CHAABER) 694                      does not trade
(CHAABER) 695                      does not trade
(CHAABER) 696                      does not trade
(CHAABER) 697          receives (MADZIALENA7) 1850     and sends to (DLAAGNIECHY) 484
(CHAABER) 698          receives (TACHION) 1740         and sends to (MARMILCZ) 866
(CHARLIEVEGAN) 2072                does not trade
(CHARLIEVEGAN) 2083                does not trade
(CHRAPASZCZ) 920                   does not trade
(CHRAPASZCZ) 921                   does not trade
(CHRAPASZCZ) 922                   does not trade
(CHRAPASZCZ) 923                   does not trade
(CHRAPASZCZ) 924                   does not trade
(CIUNIEK) 190          receives (MAJKOS) 552           and sends to (KACZIM) 110
(CIUNIEK) 191                      does not trade
(CIUNIEK) 192                      does not trade
(CIUNIEK) 193                      does not trade
(CIUNIEK) 194          receives (PANCOR) 2099          and sends to (WINSTER) 344
(CIUNIEK) 195                      does not trade
(CIUNIEK) 196                      does not trade
(CIUNIEK) 197                      does not trade
(CIUNIEK) 198          receives (YOSEK) 1459           and sends to (MS103) 1009
(CIUNIEK) 199          receives (ROSETA) 942           and sends to (STACHUSTACH187) 49
(CIUNIEK) 200          receives (BARTXX86) 952         and sends to (HELLOWEEN85) 240
(CIUPAKABRA997) 685    receives (GROR) 1213            and sends to (ZIELONESZKIELKO) 1397
(CIUPAKABRA997) 686                does not trade
(CIUPAKABRA997) 687    receives (_SLY_) 385            and sends to (GROR) 1079
(CIUPAKABRA997) 688                does not trade
(CIUPAKABRA997) 865                does not trade
(CLAVI) 748            receives (PANCOR) 284           and sends to (MOR7) 146
(CLAVI) 749                        does not trade
(CLAVI) 750                        does not trade
(CLAVI) 751            receives (RAFMIX) 891           and sends to (CRAZZIE) 1107
(CORQAN) 1010          receives (MAJKELERYK) 1406      and sends to (JINGOWAWA) 1913
(CORQAN) 1013                      does not trade
(CORRAN) 1287                      does not trade
(CORRAN) 1288          receives (GRYZLI83) 1821        and sends to (YOSEK) 1457
(CORRAN) 1290                      does not trade
(CORRAN) 1291                      does not trade
(CORRAN) 1298                      does not trade
(CORRAN) 1299                      does not trade
(CORRAN) 1300          receives (IRONHAWK) 1595        and sends to (SZEPCZ) 776
(CORTUMPL) 1805                    does not trade
(CORTUMPL) 1806                    does not trade
(CORTUMPL) 1809                    does not trade
(CORTUMPL) 1811                    does not trade
(CORTUMPL) 1812        receives (TOPBGG) 524           and sends to (DLAAGNIECHY) 486
(CORTUMPL) 1814                    does not trade
(CRAZZIE) 1107         receives (CLAVI) 751            and sends to (MATTBAT11) 563
(CRAZZIE) 802          receives (ANIAW89) 1094         and sends to (KMET) 964
(CRAZZIE) 805                      does not trade
(CRAZZIE) 809                      does not trade
(CRAZZIE) 812                      does not trade
(CRAZZIE) 817                      does not trade
(CRAZZIE) 819                      does not trade
(CRAZZIE) 823          receives (MZEPTER) 940          and sends to (DEEDO72) 1887
(CRAZZIE) 828                      does not trade
(CRAZZIE) 834                      does not trade
(CRAZZIE) 835                      does not trade
(CRAZZIE) 836                      does not trade
(CRAZZIE) 837                      does not trade
(CRAZZIE) 845                      does not trade
(DAVID_HS) 612         receives (GROR) 1206            and sends to (GROR) 1076
(DEEDO72) 1870                     does not trade
(DEEDO72) 1872         receives (PUSHEENEIRO) 2008     and sends to (TACHION) 1740
(DEEDO72) 1874                     does not trade
(DEEDO72) 1875                     does not trade
(DEEDO72) 1876                     does not trade
(DEEDO72) 1877                     does not trade
(DEEDO72) 1878                     does not trade
(DEEDO72) 1879                     does not trade
(DEEDO72) 1880                     does not trade
(DEEDO72) 1881                     does not trade
(DEEDO72) 1882                     does not trade
(DEEDO72) 1883                     does not trade
(DEEDO72) 1884                     does not trade
(DEEDO72) 1885         receives (FRAMZ_PL) 874         and sends to (WOJCIECHS) 490
(DEEDO72) 1886                     does not trade
(DEEDO72) 1887         receives (CRAZZIE) 823          and sends to (PEPER777) 915
(DEEDO72) 1889                     does not trade
(DEGNIR) 106                       does not trade
(DEGNIR) 111                       does not trade
(DEGNIR) 114                       does not trade
(DEGNIR) 534           receives (PIOTRSZYJKA) 761      and sends to (DZIUM8) 373
(DEGNIR) 535                       does not trade
(DETRYTUS) 1611                    does not trade
(DETRYTUS) 848                     does not trade
(DETRYTUS) 849                     does not trade
(DETRYTUS) 861                     does not trade
(DIBBLER) 636                      does not trade
(DIBBLER) 637                      does not trade
(DIBBLER) 638                      does not trade
(DIBBLER) 639                      does not trade
(DIBBLER) 640                      does not trade
(DIBBLER) 641                      does not trade
(DIBBLER) 642                      does not trade
(DIBBLER) 643                      does not trade
(DIBBLER) 644                      does not trade
(DIBBLER) 645                      does not trade
(DIBBLER) 646                      does not trade
(DIBBLER) 647                      does not trade
(DIBBLER) 648                      does not trade
(DIBBLER) 649                      does not trade
(DIBBLER) 650                      does not trade
(DLAAGNIECHY) 478                  does not trade
(DLAAGNIECHY) 479                  does not trade
(DLAAGNIECHY) 480      receives (GROR) 1617            and sends to (GRIMCLASH) 418
(DLAAGNIECHY) 481                  does not trade
(DLAAGNIECHY) 482      receives (GROR) 1079            and sends to (FRAMZ_PL) 868
(DLAAGNIECHY) 483      receives (PLANSZOWIEC) 1917     and sends to (JENNY70) 993
(DLAAGNIECHY) 484      receives (CHAABER) 697          and sends to (MATTBAT11) 554
(DLAAGNIECHY) 485      receives (GRUNWALD) 225         and sends to (KMET) 965
(DLAAGNIECHY) 486      receives (CORTUMPL) 1812        and sends to (GROR) 1080
(DORGA1) 229           receives (SATINO4) 502          and sends to (JINGOWAWA) 1103
(DZIUM8) 1922                      does not trade
(DZIUM8) 1923                      does not trade
(DZIUM8) 1924                      does not trade
(DZIUM8) 1925                      does not trade
(DZIUM8) 2043                      does not trade
(DZIUM8) 370           receives (WINSTER) 348          and sends to (BAARTOSZZ) 235
(DZIUM8) 371                       does not trade
(DZIUM8) 372                       does not trade
(DZIUM8) 373           receives (DEGNIR) 534           and sends to (GRIMCLASH) 432
(DZIUM8) 375                       does not trade
(DZIUM8) 376                       does not trade
(DZIUM8) 377           receives (LISEK2000) 1341       and sends to (MARMILCZ) 867
(DZIUM8) 378                       does not trade
(DZIUM8) 389                       does not trade
(DZIUM8) 390                       does not trade
(DZIUM8) 391                       does not trade
(DZIUM8) 392           receives (WINSTER) 344          and sends to (HARDKOR) 1753
(DZIUM8) 393                       does not trade
(DZIUM8) 394           receives (TH13TEEN) 11          and sends to (UKI24) 1829
(DZIUM8) 395           receives (JBLAZE) 1226          and sends to (ROSETA) 942
(DZIUM8) 396           receives (KMET) 958             and sends to (GRIMCLASH) 429
(DZIUM8) 397                       does not trade
(DZIUM8) 398                       does not trade
(DZIUM8) 399                       does not trade
(DZIUM8) 400                       does not trade
(DZIUM8) 401                       does not trade
(DZIUM8) 402                       does not trade
(DZIUM8) 403                       does not trade
(DZIUM8) 404                       does not trade
(DZIUM8) 405                       does not trade
(DZIUM8) 406                       does not trade
(DZIUM8) 407                       does not trade
(DZIUM8) 408                       does not trade
(DZIUM8) 409                       does not trade
(DZIUM8) 410                       does not trade
(DZIUM8) 411                       does not trade
(DZIUM8) 412                       does not trade
(DZIUM8) 413                       does not trade
(DZIUM8) 414                       does not trade
(DZIUM8) 415                       does not trade
(DZIUM8) 416                       does not trade
(ERATHUL) 1700                     does not trade
(EWAO) 104                         does not trade
(EWAO) 105                         does not trade
(FANTAZYN) 487                     does not trade
(FANTAZYN) 488                     does not trade
(FLIEGEN) 1945                     does not trade
(FLIEGEN) 1947         receives (PROPI) 1019           and sends to (ATRAPANTHERA) 84
(FRAMZ_PL) 868         receives (DLAAGNIECHY) 482      and sends to (GARG) 1517
(FRAMZ_PL) 869                     does not trade
