TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: d05d33f3f7daa07eae296520b6b21de
ERRORS:
**** Item %CAMEL_UP_OFF_SEASON for user (PATRYKGALKA) is repeated in want list for 23.
**** Item %CAMEL_UP_OFF_SEASON for user (PATRYKGALKA) is repeated in want list for 46.
**** Item %CAVERNA for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 1125.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 602.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 603.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 604.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 605.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 606.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 608.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 610.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 795.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 796.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 797.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 798.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 799.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 802.
**** Item %CAVERNA for user (PIECHU) is repeated in want list for 803.
**** Item %EL_GRANDE for user (PIVNITZ) is repeated in want list for 383.
**** Item %NIDAVELLIR for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 1125.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 602.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 603.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 604.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 605.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 606.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 608.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 610.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 795.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 796.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 797.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 798.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 799.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 802.
**** Item %NIDAVELLIR for user (PIECHU) is repeated in want list for 803.
**** Item %PUERTO_RICO for user (SANDIK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 155.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 157.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 158.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 159.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 162.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 164.
**** Item %PUERTO_RICO for user (SANDIK) is repeated in want list for 166.
**** Item %SEASONS for user (ROGATUSIEK) contains item 1597 sender from the same user ((ROGATUSIEK))
**** Item %SUBURBIA for user (TEDOKA) is repeated in want list for 251.
**** Item %WINGSPAN for user (PIECHU) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 1125.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 602.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 603.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 604.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 605.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 606.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 608.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 610.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 795.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 796.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 797.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 798.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 799.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 802.
**** Item %WINGSPAN for user (PIECHU) is repeated in want list for 803.
**** Item 127 is repeated in want list for 1017.
**** Item 1367 is repeated in want list for 646.
**** Item 152 is repeated in want list for 285.
**** Item 1570 is repeated in want list for 1022.
**** Item 1570 is repeated in want list for 1373.
**** Item 428 is repeated in want list for 1029.
**** Item 428 is repeated in want list for 1030.
**** Item 515 is repeated in want list for 285.
**** Unknown item %51ST_STATE_MASTER_SET_51ST_STATE_MASTER_SET_MOLOCH for user (RUTRA1992) (1 occurrence)
**** Unknown item %BARRAGE_BARRAGE_THE_LEEGHWATER_PROJECT for user (PANCOR) (59 occurrences)
**** Unknown item 1268 (36 occurrences)
**** Unknown item 1269 (42 occurrences)
**** Unknown item 1270 (2 occurrences)
**** Unknown item 1271 (4 occurrences)
**** Unknown item 1272 (8 occurrences)
**** Unknown item 1273 (2 occurrences)
**** Unknown item 1275 (3 occurrences)
**** Unknown item 1276 (41 occurrences)
**** Unknown item 1277 (39 occurrences)
**** Unknown item 1280 (4 occurrences)
**** Unknown item 1281 (46 occurrences)
**** Unknown item 1282 (46 occurrences)
**** Unknown item 1540 (7 occurrences)
**** Unknown item 1599 (1 occurrence)
**** Unknown item 1800 (1 occurrence)
**** Unknown item 228 (1 occurrence)
**** Unknown item 234 (2 occurrences)
**** Unknown item 971 (1 occurrence)

TRADE LOOPS (466 total trades):

(_SLY_) 243            receives (ZERO_1627) 778
(NIETUTEJSZA) 445      receives (KONTRABAS) 1504
(KONTRABAS) 1504       receives (ATRAPANTHERA) 237
(ATRAPANTHERA) 237     receives (ANOPTICHTYS) 1103
(ANOPTICHTYS) 1103     receives (ZERO_1627) 791
(ZERO_1627) 791        receives (MAJZOWNIK) 311
(MAJZOWNIK) 311        receives (JAQJACEK) 921
(JAQJACEK) 921         receives (KEROVAN14) 1381
(KEROVAN14) 1381       receives (PIECHU) 610
(PIECHU) 610           receives (ADAQ30) 1617
(ADAQ30) 1617          receives (PIECHU) 605
(PIECHU) 605           receives (LISEK2000) 1203
(LISEK2000) 1203       receives (WINSTER) 358
(WINSTER) 358          receives (MORMAKILL) 418
(MORMAKILL) 418        receives (EMGIEER) 573
(EMGIEER) 573          receives (ZGREDZIO13) 945
(ZGREDZIO13) 945       receives (MORMAKILL) 414
(MORMAKILL) 414        receives (ULUSIEK) 1343
(ULUSIEK) 1343         receives (FREYA2226) 1593
(FREYA2226) 1593       receives (MZEPTER) 476
(MZEPTER) 476          receives (SYDONIAA) 4
(SYDONIAA) 4           receives (CASONPL) 616
(CASONPL) 616          receives (PUASHEY90) 1424
(PUASHEY90) 1424       receives (PATRYKGALKA) 13
(PATRYKGALKA) 13       receives (ADMI99) 69
(ADMI99) 69            receives (ITSTHISGUYAGAIN) 264
(ITSTHISGUYAGAIN) 264  receives (MRCICHY) 990
(MRCICHY) 990          receives (KEROVAN14) 1378
(KEROVAN14) 1378       receives (COOL_MAX) 127
(COOL_MAX) 127         receives (PATRYKGALKA) 40
(PATRYKGALKA) 40       receives (JACEKBARBER) 1520
(JACEKBARBER) 1520     receives (SYDONIAA) 509
(SYDONIAA) 509         receives (ARAS_SWAJ) 761
(ARAS_SWAJ) 761        receives (ANOPTICHTYS) 1105
(ANOPTICHTYS) 1105     receives (_SLY_) 247

(AKKAC) 749            receives (AKWAMARYNOWY) 3
(AKWAMARYNOWY) 3       receives (KHOMANIAC) 1129
(KHOMANIAC) 1129       receives (RAFMIX) 925
(RAFMIX) 925           receives (LISEK2000) 1180
(LISEK2000) 1180       receives (PAULMORNINGSTAR) 882
(PAULMORNINGSTAR) 882  receives (CIUPAKABRA997) 160
(CIUPAKABRA997) 160    receives (NIETUTEJSZA) 446
(NIETUTEJSZA) 446      receives (KASZKIET) 1348
(KASZKIET) 1348        receives (SARDO93) 1344
(SARDO93) 1344         receives (PATRYKGALKA) 20
(PATRYKGALKA) 20       receives (UKI24) 622
(UKI24) 622            receives (ARAS_SWAJ) 754
(ARAS_SWAJ) 754        receives (KARTMAN7) 79
(KARTMAN7) 79          receives (UKI24) 623
(UKI24) 623            receives (NIDHOG) 1375
(NIDHOG) 1375          receives (VOYDEN) 1554
(VOYDEN) 1554          receives (PANCOR) 853
(PANCOR) 853           receives (MIKOLAJL) 1232
(MIKOLAJL) 1232        receives (RUDOWLOSA) 337
(RUDOWLOSA) 337        receives (KASZKIET) 393
(KASZKIET) 393         receives (KRISSOS) 340
(KRISSOS) 340          receives (UNKNOWN0) 238
(UNKNOWN0) 238         receives (PIVNITZ) 383
(PIVNITZ) 383          receives (WUJEK2114) 1607
(WUJEK2114) 1607       receives (ASTRIELL88) 507
(ASTRIELL88) 507       receives (KARTMAN7) 77
(KARTMAN7) 77          receives (BARTJ) 295
(BARTJ) 295            receives (JAGGA68) 563
(JAGGA68) 563          receives (NIETUTEJSZA) 442
(NIETUTEJSZA) 442      receives (JAQJACEK) 922
(JAQJACEK) 922         receives (PATRYKGALKA) 14
(PATRYKGALKA) 14       receives (MARTIXX) 325
(MARTIXX) 325          receives (LISEK2000) 1192
(LISEK2000) 1192       receives (WINSTER) 531
(WINSTER) 531          receives (TOPBGG) 1398
(TOPBGG) 1398          receives (MIZIO) 191
(MIZIO) 191            receives (STILICHON) 427
(STILICHON) 427        receives (MANKOSLAW) 815
(MANKOSLAW) 815        receives (ERNIPOL) 1394
(ERNIPOL) 1394         receives (WAMPIK) 182
(WAMPIK) 182           receives (SHIRAAN) 486
(SHIRAAN) 486          receives (COOL_MAX) 1382
(COOL_MAX) 1382        receives (KRZYSIEKL) 1000
(KRZYSIEKL) 1000       receives (MIKOLAJL) 1231
(MIKOLAJL) 1231        receives (SARDO93) 637
(SARDO93) 637          receives (LISEK2000) 1198
(LISEK2000) 1198       receives (YOOLIANNA) 1063
(YOOLIANNA) 1063       receives (BARTJ) 291
(BARTJ) 291            receives (ALUCARD8282) 891
(ALUCARD8282) 891      receives (JACEKBARBER) 1518
(JACEKBARBER) 1518     receives (BRILLOWSKI) 1257
(BRILLOWSKI) 1257      receives (RALFMARK) 499
(RALFMARK) 499         receives (TEDOKA) 253
(TEDOKA) 253           receives (PAROOS) 787
(PAROOS) 787           receives (AKKAC) 749

(AKKAC) 752            receives (FRAMZ_PL) 670
(FRAMZ_PL) 670         receives (PROPI) 1488
(PROPI) 1488           receives (ITSTHISGUYAGAIN) 265
(ITSTHISGUYAGAIN) 265  receives (KOMIX) 773
(KOMIX) 773            receives (PIOTR1) 376
(PIOTR1) 376           receives (BREGORZ) 441
(BREGORZ) 441          receives (NUMERNABIS) 1439
(NUMERNABIS) 1439      receives (SYDONIAA) 1529
(SYDONIAA) 1529        receives (KOMIX) 776
(KOMIX) 776            receives (ATOJEST) 467
(ATOJEST) 467          receives (SPRYSIALDO) 590
(SPRYSIALDO) 590       receives (CHESTER1983) 1179
(CHESTER1983) 1179     receives (UKI24) 619
(UKI24) 619            receives (STASZEK) 1291
(STASZEK) 1291         receives (JAQJACEK) 914
(JAQJACEK) 914         receives (GOLEBIOWSKI) 249
(GOLEBIOWSKI) 249      receives (WOOL_F) 50
(WOOL_F) 50            receives (KIDI) 648
(KIDI) 648             receives (MANKOSLAW) 813
(MANKOSLAW) 813        receives (UKI24) 624
(UKI24) 624            receives (KLANCYG) 577
(KLANCYG) 577          receives (KHOMANIAC) 316
(KHOMANIAC) 316        receives (CORRAN) 199
(CORRAN) 199           receives (CHAABER) 1517
(CHAABER) 1517         receives (GRYZLI83) 362
(GRYZLI83) 362         receives (TOPBGG) 1403
(TOPBGG) 1403          receives (PATRYKGALKA) 38
(PATRYKGALKA) 38       receives (MSZMM) 889
(MSZMM) 889            receives (RAGI74) 979
(RAGI74) 979           receives (KEROVAN14) 1025
(KEROVAN14) 1025       receives (ATRAPANTHERA) 241
(ATRAPANTHERA) 241     receives (ANOPTICHTYS) 1116
(ANOPTICHTYS) 1116     receives (RAFMIX) 928
(RAFMIX) 928           receives (MARBEL) 1208
(MARBEL) 1208          receives (AKKAC) 752

(ANOPTICHTYS) 1110     receives (HARDKOR) 15
(HARDKOR) 15           receives (SOPART PL) 138
(SOPART PL) 138        receives (SIMON_99) 1327
(SIMON_99) 1327        receives (ROGATUSIEK) 1606
(ROGATUSIEK) 1606      receives (GINET1) 21
(GINET1) 21            receives (PATT23R) 469
(PATT23R) 469          receives (VOYDEN) 1562
(VOYDEN) 1562          receives (PATRYKGALKA) 58
(PATRYKGALKA) 58       receives (JAJKOS) 544
(JAJKOS) 544           receives (NIDHOG) 1368
(NIDHOG) 1368          receives (PATRYKGALKA) 64
(PATRYKGALKA) 64       receives (MTNW) 1087
(MTNW) 1087            receives (ANOPTICHTYS) 1110

(ANOPTICHTYS) 1111     receives (CORTUMPL) 1213
(CORTUMPL) 1213        receives (CHAABER) 1510
(CHAABER) 1510         receives (ANOPTICHTYS) 1111

(ARNI87) 218           receives (KONTRABAS) 1500
(KONTRABAS) 1500       receives (GRZECHOO104) 1466
(GRZECHOO104) 1466     receives (ATOJEST) 465
(ATOJEST) 465          receives (ITSTHISGUYAGAIN) 991
(ITSTHISGUYAGAIN) 991  receives (KASZKIET) 391
(KASZKIET) 391         receives (PANCOR) 1055
(PANCOR) 1055          receives (WOOL_F) 1042
(WOOL_F) 1042          receives (KATERINAILS) 1234
(KATERINAILS) 1234     receives (RUDOWLOSA) 334
(RUDOWLOSA) 334        receives (KLANCYG) 580
(KLANCYG) 580          receives (KRZYSIEKL) 1266
(KRZYSIEKL) 1266       receives (ARNI87) 218

(KEROVAN14) 1373       receives (KRZYSZTOF007) 1351
(KRZYSZTOF007) 1351    receives (KEROVAN14) 1373

(KRISSOS) 348          receives (PATT23R) 454
(PATT23R) 454          receives (KRISSOS) 348

(RAFMIX) 931           receives (SOPART PL) 137
(SOPART PL) 137        receives (SHILIEN) 1043
(SHILIEN) 1043         receives (RAFMIX) 931

ITEM SUMMARY (466 total trades):

(AAXXEE) 913                       does not trade
(ADAQ30) 1609                      does not trade
(ADAQ30) 1617          receives (PIECHU) 605           and sends to (PIECHU) 610
(ADMI99) 1052                      does not trade
(ADMI99) 1053                      does not trade
(ADMI99) 1130          receives (TAJKOON) 551          and sends to (SARDO93) 626
(ADMI99) 62                        does not trade
(ADMI99) 63                        does not trade
(ADMI99) 65            receives (STASZEK) 1296         and sends to (BARTP) 1621
(ADMI99) 66                        does not trade
(ADMI99) 67                        does not trade
(ADMI99) 69            receives (ITSTHISGUYAGAIN) 264  and sends to (PATRYKGALKA) 13
(ADMI99) 70                        does not trade
(ADMI99) 953                       does not trade
(AFC0) 179             receives (RALFMARK) 495         and sends to (KRISSOS) 339
(AGNIESZKA85) 212      receives (NIETUTEJSZA) 445      and sends to (MSZMM) 903
(AGNIESZKA85) 213                  does not trade
(AGNIESZKA85) 214                  does not trade
(AKKAC) 749            receives (AKWAMARYNOWY) 3       and sends to (PAROOS) 787
(AKKAC) 750            receives (SHILIEN) 1044         and sends to (ANOPTICHTYS) 1109
(AKKAC) 751            receives (KARTMAN7) 82          and sends to (STASZEK) 1300
(AKKAC) 752            receives (FRAMZ_PL) 670         and sends to (MARBEL) 1208
(AKKAC) 753                        does not trade
(AKWAMARYNOWY) 1                   does not trade
(AKWAMARYNOWY) 3       receives (KHOMANIAC) 1129       and sends to (AKKAC) 749
(AKWAMARYNOWY) 7       receives (KEROVAN14) 1374       and sends to (BREGORZ) 429
(AKWAMARYNOWY) 930                 does not trade
(ALUCARD8282) 888      receives (PATT23R) 464          and sends to (PANDORZECZA) 609
(ALUCARD8282) 891      receives (JACEKBARBER) 1518     and sends to (BARTJ) 291
(ALUCARD8282) 893                  does not trade
(ALUCARD8282) 894      receives (RALFMARK) 500         and sends to (WACHOM81) 506
(ALUCARD8282) 895      receives (RUDOWLOSA) 336        and sends to (JACEKBARBER) 1512
(ALUCARD8282) 908      receives (SYDONIAA) 11          and sends to (OMAM1234) 1128
(ALUCARD8282) 909                  does not trade
(ALUCARD8282) 910                  does not trade
(ANAMAN) 1033                      does not trade
(ANAMAN) 770                       does not trade
(ANDRZEYEK) 1432                   does not trade
(ANDRZEYEK) 937                    does not trade
(ANDRZEYEK) 938                    does not trade
(ANDRZEYEK) 939                    does not trade
(ANDRZEYEK) 941                    does not trade
(ANIASIEK) 1536                    does not trade
(ANIASIEK) 1543                    does not trade
(ANIASIEK) 1548        receives (CIUPAKABRA997) 1133   and sends to (RAFMIX) 935
(ANIASIEK) 1555        receives (BARTJ) 292            and sends to (JAREKW) 1431
(ANIASIEK) 1556                    does not trade
(ANIASIEK) 1557        receives (JENNY70) 689          and sends to (EMGIEER) 571
(ANIAW89) 592                      does not trade
(ANIAW89) 593                      does not trade
(ANIAW89) 594          receives (SZCZEPAN89) 615       and sends to (EFF4) 748
(ANIAW89) 595                      does not trade
(ANIAW89) 596                      does not trade
(ANIAW89) 597          receives (RALFMARK) 492         and sends to (SZUKASZ) 84
(ANIAW89) 716                      does not trade
(ANIAW89) 723          receives (PEPER777) 1211        and sends to (WARENHARI) 519
(ANOPTICHTYS) 1071                 does not trade
(ANOPTICHTYS) 1072                 does not trade
(ANOPTICHTYS) 1073                 does not trade
(ANOPTICHTYS) 1074                 does not trade
(ANOPTICHTYS) 1075                 does not trade
(ANOPTICHTYS) 1076                 does not trade
(ANOPTICHTYS) 1077                 does not trade
(ANOPTICHTYS) 1079                 does not trade
(ANOPTICHTYS) 1081                 does not trade
(ANOPTICHTYS) 1082                 does not trade
(ANOPTICHTYS) 1083                 does not trade
(ANOPTICHTYS) 1085                 does not trade
(ANOPTICHTYS) 1086                 does not trade
(ANOPTICHTYS) 1088                 does not trade
(ANOPTICHTYS) 1090                 does not trade
(ANOPTICHTYS) 1091                 does not trade
(ANOPTICHTYS) 1093                 does not trade
(ANOPTICHTYS) 1094                 does not trade
(ANOPTICHTYS) 1095                 does not trade
(ANOPTICHTYS) 1096                 does not trade
(ANOPTICHTYS) 1097                 does not trade
(ANOPTICHTYS) 1099                 does not trade
(ANOPTICHTYS) 1100                 does not trade
(ANOPTICHTYS) 1101                 does not trade
(ANOPTICHTYS) 1103     receives (ZERO_1627) 791        and sends to (ATRAPANTHERA) 237
(ANOPTICHTYS) 1105     receives (_SLY_) 247            and sends to (ARAS_SWAJ) 761
(ANOPTICHTYS) 1106                 does not trade
(ANOPTICHTYS) 1108                 does not trade
(ANOPTICHTYS) 1109     receives (AKKAC) 750            and sends to (GAMLEER) 524
(ANOPTICHTYS) 1110     receives (HARDKOR) 15           and sends to (MTNW) 1087
(ANOPTICHTYS) 1111     receives (CORTUMPL) 1213        and sends to (CHAABER) 1510
(ANOPTICHTYS) 1112                 does not trade
(ANOPTICHTYS) 1113                 does not trade
(ANOPTICHTYS) 1114                 does not trade
(ANOPTICHTYS) 1115                 does not trade
(ANOPTICHTYS) 1116     receives (RAFMIX) 928           and sends to (ATRAPANTHERA) 241
(ANOPTICHTYS) 1117                 does not trade
(ANOPTICHTYS) 1118                 does not trade
(ANOPTICHTYS) 1119                 does not trade
(ANOPTICHTYS) 1120                 does not trade
(APIEJH) 1060                      does not trade
(APRIEL) 22                        does not trade
(APRIEL) 26                        does not trade
(APRIEL) 28                        does not trade
(APRIEL) 29                        does not trade
(APRIEL) 31                        does not trade
(APRIEL) 32                        does not trade
(APRIEL) 35                        does not trade
(ARAS_SWAJ) 754        receives (KARTMAN7) 79          and sends to (UKI24) 622
(ARAS_SWAJ) 755                    does not trade
(ARAS_SWAJ) 757                    does not trade
(ARAS_SWAJ) 759                    does not trade
(ARAS_SWAJ) 760                    does not trade
(ARAS_SWAJ) 761        receives (ANOPTICHTYS) 1105     and sends to (SYDONIAA) 509
(ARAS_SWAJ) 879                    does not trade
(ARCRAYD) 534          receives (GABI17) 1190          and sends to (PANTERA_SNIEZNA) 1610
(ARCRAYD) 536                      does not trade
(ARCRAYD) 537                      does not trade
(ARCRAYD) 538                      does not trade
(ARMIGER) 1242         receives (MIZIO) 161            and sends to (SHONSU) 1493
(ARMIGER) 1243                     does not trade
(ARMIGER) 1244                     does not trade
(ARNI87) 215                       does not trade
(ARNI87) 216                       does not trade
(ARNI87) 218           receives (KONTRABAS) 1500       and sends to (KRZYSIEKL) 1266
(ARNI87) 221                       does not trade
(ARNI87) 222                       does not trade
(ARNI87) 225                       does not trade
(ARNI87) 227                       does not trade
(ARNI87) 231                       does not trade
(ASPENNR) 1051                     does not trade
(ASTRIELL88) 318                   does not trade
(ASTRIELL88) 319                   does not trade
(ASTRIELL88) 320                   does not trade
(ASTRIELL88) 321                   does not trade
(ASTRIELL88) 322                   does not trade
(ASTRIELL88) 507       receives (KARTMAN7) 77          and sends to (WUJEK2114) 1607
(ASTURIA) 717                      does not trade
(ASTURIA) 719                      does not trade
(ASTURIA) 721                      does not trade
(ASTURIA) 726                      does not trade
(ASTURIA) 727                      does not trade
(ASTURIA) 728                      does not trade
(ASTURIA) 733                      does not trade
(ATOJEST) 465          receives (ITSTHISGUYAGAIN) 991  and sends to (GRZECHOO104) 1466
(ATOJEST) 466                      does not trade
(ATOJEST) 467          receives (SPRYSIALDO) 590       and sends to (KOMIX) 776
(ATRAPANTHERA) 237     receives (ANOPTICHTYS) 1103     and sends to (KONTRABAS) 1504
(ATRAPANTHERA) 241     receives (ANOPTICHTYS) 1116     and sends to (KEROVAN14) 1025
(ATRAPANTHERA) 245     receives (KIDI) 646             and sends to (KIDI) 667
(BAAKA) 1472                       does not trade
(BAAKA) 1473                       does not trade
(BAAKA) 1475                       does not trade
(BAAKA) 1478                       does not trade
(BAAKA) 1491                       does not trade
(BAAKA) 1509                       does not trade
(BAGESE) 954           receives (KEROVAN14) 1024       and sends to (BREGORZ) 432
(BAGESE) 955                       does not trade
(BAGESE) 956                       does not trade
(BAGESE) 957                       does not trade
(BAGESE) 958                       does not trade
(BAGESE) 959                       does not trade
(BARDOK) 451           receives (PEPER777) 1440        and sends to (BARTJ) 292
(BARDOK) 452                       does not trade
(BARDOK) 453                       does not trade
(BARTJ) 290                        does not trade
(BARTJ) 291            receives (ALUCARD8282) 891      and sends to (YOOLIANNA) 1063
(BARTJ) 292            receives (BARDOK) 451           and sends to (ANIASIEK) 1555
(BARTJ) 293                        does not trade
(BARTJ) 294                        does not trade
(BARTJ) 295            receives (JAGGA68) 563          and sends to (KARTMAN7) 77
(BARTJ) 302            receives (GRZECHOO104) 1460     and sends to (PEPER777) 1212
(BARTP) 1621           receives (ADMI99) 65            and sends to (BLEBOK) 1294
(BARTP) 1623           receives (KRZYSZTOF007) 1352    and sends to (KIDI) 660
(BARTP) 704                        does not trade
(BARTP) 705                        does not trade
(BARTP) 707                        does not trade
(BARTP) 708                        does not trade
(BARTP) 709                        does not trade
(BARTP) 711                        does not trade
(BARTP) 714                        does not trade
(BARTP) 715                        does not trade
(BARTP) 718            receives (NUMERNABIS) 1448      and sends to (SARDO93) 627
(BARTP) 724                        does not trade
(BARTP) 729                        does not trade
(BARTP) 731                        does not trade
(BARTP) 732                        does not trade
(BARTP) 734                        does not trade
(BARTP) 735                        does not trade
(BARTP) 736            receives (WUJEK2114) 1603       and sends to (FRAMZ_PL) 805
(BARTP) 738                        does not trade
(BARTP) 739                        does not trade
(BARTP) 740                        does not trade
(BLEBOK) 1292                      does not trade
(BLEBOK) 1294          receives (BARTP) 1621           and sends to (CYMBRO) 1038
(BLEBOK) 1304                      does not trade
(BLEBOK) 1347                      does not trade
(BOBULE) 284           receives (SIPIO) 1619           and sends to (WACHOM81) 501
(BOBULE) 286                       does not trade
(BOBULE) 287                       does not trade
(BOBULE) 288                       does not trade
(BOBULE) 289           receives (KOPEC) 725            and sends to (SKOTI) 1342
(BOLO7) 108                        does not trade
(BOLO7) 110                        does not trade
(BOLO7) 112                        does not trade
(BOLO7) 115                        does not trade
(BOLO7) 119                        does not trade
(BREGORZ) 429          receives (AKWAMARYNOWY) 7       and sends to (CIUPAKABRA997) 167
(BREGORZ) 431          receives (JAQJACEK) 916         and sends to (KRZYSZTOF007) 806
(BREGORZ) 432          receives (BAGESE) 954           and sends to (KATERINAILS) 1236
(BREGORZ) 438                      does not trade
(BREGORZ) 440                      does not trade
(BREGORZ) 441          receives (NUMERNABIS) 1439      and sends to (PIOTR1) 376
(BREGORZ) 942                      does not trade
(BRILLOWSKI) 1248                  does not trade
(BRILLOWSKI) 1249                  does not trade
(BRILLOWSKI) 1250      receives (KLANCYG) 587          and sends to (LKOPER) 1030
(BRILLOWSKI) 1253      receives (COOL_MAX) 133         and sends to (CHAABER) 1511
(BRILLOWSKI) 1255      receives (STACHU772) 1124       and sends to (TAJKOON) 552
(BRILLOWSKI) 1256                  does not trade
(BRILLOWSKI) 1257      receives (RALFMARK) 499         and sends to (JACEKBARBER) 1518
(BRILLOWSKI) 1260                  does not trade
(BZDZIONG) 487                     does not trade
(BZDZIONG) 489                     does not trade
(BZDZIONG) 490                     does not trade
(BZDZIONG) 491         receives (TAJKOON) 156          and sends to (RAFMIX) 933
(CASONPL) 616          receives (PUASHEY90) 1424       and sends to (SYDONIAA) 4
(CASONPL) 617          receives (SIMON_99) 1322        and sends to (PLOMYK_) 129
(CASONPL) 618                      does not trade
(CHAABER) 1507         receives (GRZECHOO104) 1458     and sends to (FLIEGEN) 1241
(CHAABER) 1508                     does not trade
(CHAABER) 1510         receives (ANOPTICHTYS) 1111     and sends to (CORTUMPL) 1213
(CHAABER) 1511         receives (BRILLOWSKI) 1253      and sends to (WOOL_F) 1566
(CHAABER) 1515                     does not trade
(CHAABER) 1517         receives (GRYZLI83) 362         and sends to (CORRAN) 199
(CHESTER1983) 1179     receives (UKI24) 619            and sends to (SPRYSIALDO) 590
(CHESTER1983) 478                  does not trade
(CHESTER1983) 479                  does not trade
(CHESTER1983) 480                  does not trade
(CHESTER1983) 481                  does not trade
(CHESTER1983) 482                  does not trade
(CHESTER1983) 483                  does not trade
(CHRAPASZCZ) 1640                  does not trade
(CHRAPASZCZ) 1641                  does not trade
(CIUNIEK) 183          receives (CORRAN) 194           and sends to (ZBAJSZEK) 1164
(CIUNIEK) 184                      does not trade
(CIUNIEK) 185                      does not trade
(CIUNIEK) 186                      does not trade
(CIUNIEK) 187                      does not trade
(CIUNIEK) 188                      does not trade
(CIUNIEK) 189                      does not trade
(CIUNIEK) 190          receives (ITSTHISGUYAGAIN) 1008 and sends to (WINSTER) 762
(CIUPAKABRA997) 1133   receives (FLIEGEN) 1239         and sends to (ANIASIEK) 1548
(CIUPAKABRA997) 1134               does not trade
(CIUPAKABRA997) 1135               does not trade
(CIUPAKABRA997) 160    receives (NIETUTEJSZA) 446      and sends to (PAULMORNINGSTAR) 882
(CIUPAKABRA997) 167    receives (BREGORZ) 429          and sends to (HRACHUBI) 1067
(CIUPAKABRA997) 169                does not trade
(CIUPAKABRA997) 211                does not trade
(COOL_MAX) 111                     does not trade
(COOL_MAX) 114                     does not trade
(COOL_MAX) 116                     does not trade
(COOL_MAX) 118                     does not trade
(COOL_MAX) 121                     does not trade
(COOL_MAX) 123                     does not trade
(COOL_MAX) 127         receives (PATRYKGALKA) 40       and sends to (KEROVAN14) 1378
(COOL_MAX) 130                     does not trade
(COOL_MAX) 132                     does not trade
