TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 58d3d8bcb96061de885e84a4c95cf232
ERRORS:
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 106.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 108.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 112.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 126.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 127.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 128.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 129.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 130.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 131.
**** Item %AGE_OF_DISCOVERY for user (GINET1) is repeated in want list for 133.
**** Item %CYBERPUNK_2077_GANGS_OF_NIGHT_CITY for user (VAGABOOOND) is repeated in want list for 471.
**** Item %MAUI for user (SIPIO) is repeated in want list for 1050.
**** Item %READY for user (SIPIO) is repeated in want list for 1050.
**** Item %ROLL_CAMERA for user (PATRYKGALKA) is repeated in want list for 41.
**** Item %ROLL_CAMERA for user (PATRYKGALKA) is repeated in want list for 43.
**** Item %ROLL_CAMERA for user (PATRYKGALKA) is repeated in want list for 44.
**** Item %ROLL_CAMERA for user (PATRYKGALKA) is repeated in want list for 45.
**** Item %ROLL_CAMERA for user (PATRYKGALKA) is repeated in want list for 931.
**** Item %SANTIAGO for user (SIPIO) is repeated in want list for 1050.
**** Item %UNDERWATER_CITIES for user (PATRYKGALKA) is repeated in want list for 41.
**** Item %UNDERWATER_CITIES for user (PATRYKGALKA) is repeated in want list for 43.
**** Item %UNDERWATER_CITIES for user (PATRYKGALKA) is repeated in want list for 44.
**** Item %UNDERWATER_CITIES for user (PATRYKGALKA) is repeated in want list for 45.
**** Item %UNDERWATER_CITIES for user (PATRYKGALKA) is repeated in want list for 931.
**** Item 1500 is repeated in want list for 1410.
**** Item 1500 is repeated in want list for 1413.
**** Item 25 is repeated in want list for 387.
**** Item 25 is repeated in want list for 388.
**** Item 25 is repeated in want list for 389.
**** Item 291 is repeated in want list for 692.
**** Item 291 is repeated in want list for 698.
**** Item 291 is repeated in want list for 699.
**** Item 291 is repeated in want list for 700.
**** Item 291 is repeated in want list for 701.
**** Item 291 is repeated in want list for 702.
**** Item 414 is repeated in want list for 517.
**** Item 414 is repeated in want list for 518.
**** Item 414 is repeated in want list for 519.
**** Item 414 is repeated in want list for 520.
**** Item 469 is repeated in want list for %GWT for user (GRIMCLASH).
**** Item 665 is repeated in want list for 512.
**** Item 665 is repeated in want list for 513.
**** Item 665 is repeated in want list for 514.
**** Item 665 is repeated in want list for 515.
**** Item 665 is repeated in want list for 516.
**** Item 665 is repeated in want list for 517.
**** Item 665 is repeated in want list for 518.
**** Item 665 is repeated in want list for 519.
**** Item 665 is repeated in want list for 520.
**** Item 665 is repeated in want list for 522.
**** Item 746 is repeated in want list for 1258.
**** Unknown item %ANUNNAKI_DAWN_OF_THE_GODS_KICKSTARTER_EDITION_ANUNNAKI_TRADE_WITH_ATLANTIS for user (LEINADUS) (4 occurrences)
**** Unknown item %BEYOND_THE_SUN_BEYOND_THE_SUN_LEADERS_OF_THE_NEW_DAWN for user (LUKASHI) (6 occurrences)
**** Unknown item %CALL_TO_ADVENTURE_EPIC_ORIGINS for user (LUKASHI) (4 occurrences)
**** Unknown item %CAMEL_UP_OFF_SEASON_CUBITOS for user (ZBAJSZEK) (4 occurrences)
**** Unknown item %CYBERPUNK_2077_GANGS_OF_NIGHT_CITY_AND_OUTCASTS for user (LEINADUS) (1 occurrence)
**** Unknown item %CYBERPUNK_2077_GANGS_OF_NIGHT_CITY_CYBERPUNK_2077_GANGS_OF_NIGHT_CITY_FAMILIES_AND_OUTCASTS for user (LEINADUS) (9 occurrences)
**** Unknown item %DARWIN_S_JOURNEY_DARWIN_S_JOURNEY_FIRELAND_EXPANSION for user (LUKASHI) (5 occurrences)
**** Unknown item %DUNGEON_LORDS_DUNGEON_LORDS_FESTIVAL_SEASON for user (LUKASHI) (4 occurrences)
**** Unknown item %FROSTPUNK_FROSTPUNK_THE_BOARD_GAME_FROSTLANDER for user (ZBAJSZEK) (8 occurrences)
**** Unknown item %FROSTPUNK_THE_BOARD_GAME_FROSTPUNK_THE_BOARD_GAME_FROSTLANDER for user (PANCOR) (65 occurrences)
**** Unknown item %GLEN_MORE_II_CHRONICLES_GLEN_MORE_II_CHRONICLES_HIGHLAND_GAMES for user (PANCOR) (65 occurrences)
**** Unknown item %LOST_RUINS_OF_ARNAK_LOST_RUINS_OF_ARNAK_EXPEDITION_LEADERS_LOST_RUINS_OF_ARNAK_SAXOPHONE_PROMO_CARD_LOST_RUINS_OF_ARNAK_ALICORN_PROMO_CARD_LOST_RUINS_OF_ARNAK_SOOTHSAYER_S_RUNES_PROMO_CARD for user (LUKASHI) (5 occurrences)
**** Unknown item %MARVEL_UNITED_MARVEL_UNITED_ENTER_THE_SPIDER_VERSE for user (LUKASHI) (4 occurrences)
**** Unknown item %MARVEL_UNITED_X_MEN for user (LUKASHI) (4 occurrences)
**** Unknown item %MERCHANTS_COVE_MERCHANTS_COVE_THE_INNKEEPER for user (LUKASHI) (4 occurrences)
**** Unknown item %MYTHWIND_MYTHWIND_WINDS_OF_MAGIC_MYTHWIND_EXPANDED_HORIZONS for user (LUKASHI) (7 occurrences)
**** Unknown item %PAGAN_FATE_OF_ROANOKE_PAGAN_BEYOND_THE_PALISADES_PAGAN_MIND_GAMES_PAGAN_CARDS_OF_THE_ANCESTORS for user (LUKASHI) (5 occurrences)
**** Unknown item %RES_ARCANA_RES_ARCANA_LUX_ET_TENEBRAE for user (LUKASHI) (4 occurrences)
**** Unknown item %SLEEPING_GODS_DISTANT_SKIES for user (LUKASHI) (5 occurrences)
**** Unknown item %TERRAFORMING_MARS_ARES_EXPEDITION_TERRAFORMING_MARS_ARES_EXPEDITION_CRISIS_TERRAFORMING_MARS_ARES_EXPEDITION_DISCOVERY_TERRAFORMING_MARS_ARES_EXPEDITION_FOUNDATIONS_TERRAFORMING_MARS_ARES_EXPEDITION_PROMO_CARDS_TERRAFORMING_MARS_ARES_EXPEDITION_PROMO_CARDS_2 for user (LUKASHI) (4 occurrences)
**** Unknown item %TERRAFORMING_MARS_ARES_EXPEDITION_TERRAFORMING_MARS_ARES_EXPEDITION_DISCOVERY for user (LUKASHI) (4 occurrences)
**** Unknown item %WEATHER_MACHINE_WEATHER_MACHINE_METAL_NOBEL_PRIZE_WEATHER_MACHINE_UPGRADE_PACK_WEATHER_MACHINE_METAL_MACHINE_PARTS for user (LEINADUS) (11 occurrences)
**** Unknown item %WEATHER_MACHINE_WEATHER_MACHINE_UPGRADE_PACK for user (LEINADUS) (11 occurrences)
**** Unknown item 1559 (1 occurrence)
**** Unknown item 1565 (1 occurrence)
**** Unknown item 1569 (1 occurrence)
**** Unknown item 1570 (14 occurrences)
**** Unknown item 1655 (2 occurrences)
**** Unknown item 1657 (2 occurrences)
**** Unknown item 1659 (13 occurrences)
**** Unknown item 1660 (13 occurrences)
**** Unknown item 1664 (2 occurrences)
**** Unknown item 1666 (15 occurrences)
**** Unknown item 1870 (24 occurrences)
**** Unknown item 1876 (35 occurrences)
**** Unknown item 1879 (5 occurrences)
**** Unknown item 1881 (27 occurrences)
**** Unknown item 2005 (1 occurrence)
**** Unknown item 2006 (13 occurrences)
**** Unknown item 2007 (5 occurrences)
**** Unknown item 2008 (1 occurrence)
**** Unknown item 2009 (1 occurrence)
**** Unknown item 2010 (2 occurrences)
**** Unknown item 2011 (1 occurrence)
**** Unknown item 2012 (7 occurrences)
**** Unknown item 2048 (2 occurrences)
**** Unknown item 2049 (2 occurrences)
**** Unknown item 2050 (25 occurrences)
**** Unknown item 2051 (6 occurrences)
**** Unknown item 2053 (2 occurrences)
**** Unknown item 403 (1 occurrence)
**** Unknown item 404 (1 occurrence)
**** Unknown item 405 (18 occurrences)
**** Unknown item 406 (14 occurrences)
**** Unknown item 407 (4 occurrences)
**** Unknown item 408 (3 occurrences)
**** Unknown item 409 (1 occurrence)
**** Unknown item 410 (30 occurrences)
**** Unknown item 411 (3 occurrences)
**** Unknown item 412 (5 occurrences)
**** Unknown item 413 (8 occurrences)
**** Unknown item 523 (2 occurrences)
**** Unknown item 524 (7 occurrences)
**** Unknown item 525 (6 occurrences)

TRADE LOOPS (414 total trades):

(_SLY_) 946            receives (IRONHAWK) 453
(ASTRIELL88) 790                   does not trade
(ATOJEST) 932                      does not trade
(ATRAPANTHERA) 273                 does not trade
(ATRAPANTHERA) 274                 does not trade
(ATRAPANTHERA) 277                 does not trade
(BAAKA) 223                        does not trade
(BAAKA) 224                        does not trade
(BAAKA) 226            receives (PIOTRSZYJKA) 681      and sends to (MS103) 235
(BAAKA) 260                        does not trade
(BADO666) 576                      does not trade
(BADO666) 577                      does not trade
(BADO666) 578                      does not trade
(BADO666) 579          receives (WOOL_F) 400           and sends to (VELSU) 1262
(BADO666) 580          receives (MAKKO94) 1400         and sends to (WOJCIECHS) 1901
(BADO666) 581          receives (LADZIK) 1703          and sends to (RAFMIX) 622
(BADO666) 582                      does not trade
(BADO666) 583                      does not trade
(BADO666) 584                      does not trade
(BARTMAN71) 954                    does not trade
(BARTMAN71) 955                    does not trade
(BARTMAN71) 956                    does not trade
(BARTMAN71) 957                    does not trade
(BARTMAN71) 958                    does not trade
(BARTMAN71) 960                    does not trade
(BARTMAN71) 967                    does not trade
(BARTP) 2026           receives (PUSHEENEIRO) 1992     and sends to (LISEK2000) 1464
(BARTP) 853                        does not trade
(BARTP) 854                        does not trade
(BARTP) 855                        does not trade
(BARTP) 856                        does not trade
(BARTP) 857                        does not trade
(BARTP) 858                        does not trade
(BARTP) 859                        does not trade
(BARTP) 860                        does not trade
(BARTP) 861                        does not trade
(BARTP) 862                        does not trade
(BARTP) 863                        does not trade
(BARTP) 864            receives (MISIENCJUSZ) 256      and sends to (FREYA2226) 846
(BARTP) 865                        does not trade
(BARTP) 866                        does not trade
(BARTP) 868                        does not trade
(BARTP) 872                        does not trade
(BARTP) 874                        does not trade
(BARTP) 875                        does not trade
(BARTP) 876                        does not trade
(BARTP) 879                        does not trade
(BARTP) 880                        does not trade
(BARTP) 881                        does not trade
(BARTP) 882            receives (TH13TEEN) 170         and sends to (SWIROFF) 1433
(BARTP) 883                        does not trade
(BARTXX86) 1728        receives (QBALDUS1) 172         and sends to (KOLMOGOROV) 467
(BARTXX86) 1734                    does not trade
(BARTXX86) 478                     does not trade
(BARTXX86) 479         receives (GINET1) 130           and sends to (ARASHII) 694
(BARTXX86) 480         receives (GINET1) 127           and sends to (ARASHII) 695
(BARTXX86) 481                     does not trade
(BARTXX86) 482                     does not trade
(BARTXX86) 483                     does not trade
(BARTXX86) 484                     does not trade
(BEAKK) 759                        does not trade
(BEAKK) 760            receives (GODUNOW) 1635         and sends to (DRKLINGMANN) 1095
(BEAKK) 761                        does not trade
(BEAKK) 762                        does not trade
(BIGBADSHEEP) 151                  does not trade
(BIGBADSHEEP) 152                  does not trade
(BIGBADSHEEP) 154                  does not trade
(BIGBADSHEEP) 155      receives (CAFFREYRLS) 178       and sends to (GAMBIT_GGK) 1626
(BIGBADSHEEP) 156                  does not trade
(BIGBADSHEEP) 157                  does not trade
(BIGBADSHEEP) 158                  does not trade
(BIGBADSHEEP) 159      receives (PIVNITZ) 1614         and sends to (WOOL_F) 393
(BIGBADSHEEP) 160      receives (LIMPINGMAN) 344       and sends to (PANCOR) 1850
(BJOZWIAK) 1516                    does not trade
(BJOZWIAK) 1517                    does not trade
(BORYSX) 265           receives (YOORECK) 615          and sends to (YOORECK) 615
(BORYSX) 267                       does not trade
(BORYSX) 269                       does not trade
(BORYSX) 272                       does not trade
(BORYSX) 276           receives (TUMINURE) 1863        and sends to (GARG) 1176
(BORYSX) 279                       does not trade
(BORYSX) 280                       does not trade
(BORYSX) 281                       does not trade
(BOURBON21197) 283     receives (TYMOTEUSZ7) 1001      and sends to (RALFMARK) 1344
(BRASAS) 934           receives (SYDONIAA) 939         and sends to (IRONHAWK) 454
(BRASAS) 935                       does not trade
(BRASAS) 936                       does not trade
(BRASAS) 937           receives (MORMAKILL) 124        and sends to (YOORECK) 619
(BRASAS) 938                       does not trade
(BRZYDALNAKIEL) 1416               does not trade
(BRZYDALNAKIEL) 1418               does not trade
(BRZYDALNAKIEL) 1419               does not trade
(BRZYDALNAKIEL) 1420   receives (FREYA2226) 846        and sends to (VELSU) 1242
(BRZYDALNAKIEL) 1421               does not trade
(BRZYDALNAKIEL) 1424   receives (COOL_MAX) 222         and sends to (PAWLIK) 992
(BRZYDALNAKIEL) 1426               does not trade
(BRZYDALNAKIEL) 1430               does not trade
(BZDZIONG) 1139                    does not trade
(BZDZIONG) 1148                    does not trade
(BZDZIONG) 1153        receives (JAJKOS) 339           and sends to (IRONHAWK) 453
(BZDZIONG) 1157        receives (ASPENNR) 1349         and sends to (RALFMARK) 1333
(BZDZIONG) 1160                    does not trade
(BZDZIONG) 1188                    does not trade
(BZDZIONG) 1189        receives (CORTUMPL) 1645        and sends to (SPRYSIALDO) 424
(BZDZIONG) 947                     does not trade
(CAFFREYRLS) 177       receives (KEROVAN14) 1608       and sends to (ARCANUM17) 1288
(CAFFREYRLS) 178       receives (LUKASHI) 455          and sends to (BIGBADSHEEP) 155
(CAFFREYRLS) 179       receives (WILCZELYKO) 436       and sends to (ASTAL369) 1505
(CAFFREYRLS) 185                   does not trade
(CAFFREYRLS) 186       receives (MAMCZAR63) 473        and sends to (TEDOKA) 616
(CAFFREYRLS) 187                   does not trade
(CAFFREYRLS) 188                   does not trade
(CAFFREYRLS) 189                   does not trade
(CAFFREYRLS) 190       receives (RYSKAL) 519           and sends to (MATTBAT11) 700
(CAFFREYRLS) 191                   does not trade
(CAFFREYRLS) 192                   does not trade
(CAFFREYRLS) 193       receives (MAJKOS) 259           and sends to (KOPEC) 959
(CAFFREYRLS) 194                   does not trade
(CASONPL) 261                      does not trade
(CASONPL) 262          receives (ANIASIEK) 1928        and sends to (RODAN77) 541
(CASONPL) 263                      does not trade
(CASONPL) 264                      does not trade
(CHARLIEVEGAN) 1296                does not trade
(CHARLIEVEGAN) 1297    receives (FREYA2226) 849        and sends to (DONATELLO23) 1388
(CHARLIEVEGAN) 1298    receives (KERUKR) 1532          and sends to (CZWARTY) 1341
(CHARLIEVEGAN) 1319                does not trade
(CHARLIEVEGAN) 2013                does not trade
(CHARLIEVEGAN) 2014                does not trade
(CHARLIEVEGAN) 2015                does not trade
(CHRAPASZCZ) 1079                  does not trade
(CHRAPASZCZ) 1081                  does not trade
(CHRAPASZCZ) 1082      receives (RIPPEREK) 1617        and sends to (MAKKO94) 1400
(CHRAPASZCZ) 1085                  does not trade
(CIUPAKABRA997) 195    receives (DONATELLO23) 1388     and sends to (SYDONIAA) 995
(CIUPAKABRA997) 196                does not trade
(CIUPAKABRA997) 197                does not trade
(CIUPAKABRA997) 206                does not trade
(CIUPAKABRA997) 207    receives (KRJ_KING) 1567        and sends to (STILICHON) 291
(COOL_MAX) 213                     does not trade
(COOL_MAX) 214         receives (MARKOO) 822           and sends to (CZAJAX) 1544
(COOL_MAX) 215                     does not trade
(COOL_MAX) 216                     does not trade
(COOL_MAX) 217         receives (FREYA2226) 1295       and sends to (PATRYKGALKA) 71
(COOL_MAX) 220         receives (TUMINURE) 2099        and sends to (MAZUR84) 1754
(COOL_MAX) 221                     does not trade
(COOL_MAX) 222         receives (FRAMZ_PL) 428         and sends to (BRZYDALNAKIEL) 1424
(COOL_MAX) 225                     does not trade
(COOL_MAX) 227                     does not trade
(COOL_MAX) 462                     does not trade
(CORQAN) 589           receives (LISEK2000) 1453       and sends to (MARKOO) 819
(CORQAN) 590                       does not trade
(CORQAN) 591           receives (AKWAMARYNOWY) 84      and sends to (FREYA2226) 842
(CORRAN) 748                       does not trade
(CORRAN) 749           receives (KEROVAN14) 1585       and sends to (TOPBGG) 912
(CORRAN) 750                       does not trade
(CORRAN) 751                       does not trade
(CORRAN) 752                       does not trade
(CORRAN) 753                       does not trade
(CORRAN) 754                       does not trade
(CORRAN) 755                       does not trade
(CORTUMPL) 1639        receives (RENEG8D) 592          and sends to (JOANNAALICJA) 684
(CORTUMPL) 1640                    does not trade
(CORTUMPL) 1641                    does not trade
(CORTUMPL) 1642        receives (FRAMZ_PL) 426         and sends to (WOOL_F) 400
(CORTUMPL) 1643                    does not trade
(CORTUMPL) 1644                    does not trade
(CORTUMPL) 1645        receives (PATRYKGALKA) 71       and sends to (BZDZIONG) 1189
(CORTUMPL) 1646                    does not trade
(CORTUMPL) 1648                    does not trade
(COYOTUS01) 1370                   does not trade
(COYOTUS01) 1371                   does not trade
(COYOTUS01) 1372                   does not trade
(COYOTUS01) 1373                   does not trade
(COYOTUS01) 1374                   does not trade
(COYOTUS01) 1375                   does not trade
(COYOTUS01) 1376                   does not trade
(CZAJAX) 1544          receives (COOL_MAX) 214         and sends to (MAZUR84) 1747
(CZAJAX) 1545                      does not trade
(CZAJAX) 1546                      does not trade
(CZAJAX) 1550                      does not trade
(CZAJAX) 1551          receives (ASTAL369) 1505        and sends to (PANCOR) 1695
(CZAJAX) 1552                      does not trade
(CZARNOPYS) 1152                   does not trade
(CZARNOPYS) 1155                   does not trade
(CZARNOPYS) 119                    does not trade
(CZARNOPYS) 763                    does not trade
(CZWARTY) 1326                     does not trade
(CZWARTY) 1327         receives (DRKLINGMANN) 1094     and sends to (DRKLINGMANN) 1090
(CZWARTY) 1331                     does not trade
(CZWARTY) 1336                     does not trade
(CZWARTY) 1341         receives (CHARLIEVEGAN) 1298    and sends to (PAWLIK) 990
(CZWARTY) 1354                     does not trade
(CZWARTY) 1358                     does not trade
(CZWARTY) 1359                     does not trade
(CZWARTY) 1360                     does not trade
(CZWARTY) 1363                     does not trade
(CZWARTY) 1364                     does not trade
(CZWARTY) 1365                     does not trade
(CZWARTY) 1366                     does not trade
(CZWARTY) 1368                     does not trade
(CZWARTY) 1369                     does not trade
(CZWARTY) 1490                     does not trade
(CZWARTY) 1491                     does not trade
(CZWARTY) 1493                     does not trade
(CZWARTY) 1931                     does not trade
(DARKERSIDE) 585       receives (WOTHAN) 1008          and sends to (JNOWACZY) 664
(DARKERSIDE) 586                   does not trade
(DARKERSIDE) 587                   does not trade
(DARKERSIDE) 741                   does not trade
(DAWTA) 1299                       does not trade
(DAWTA) 1300                       does not trade
(DAWTA) 1301                       does not trade
(DAWTA) 1302                       does not trade
(DAWTA) 1303                       does not trade
(DAWTA) 1304                       does not trade
(DAWTA) 1305                       does not trade
(DAWTA) 1306                       does not trade
(DAWTA) 1307                       does not trade
(DAWTA) 1308                       does not trade
(DAWTA) 1309                       does not trade
(DAWTA) 1310                       does not trade
(DAWTA) 1311                       does not trade
(DAWTA) 1312           receives (PANCOR) 1836          and sends to (GREKOL) 531
(DAWTA) 1313                       does not trade
(DAWTA) 1314                       does not trade
(DAWTA) 1317                       does not trade
(DETRYTUS) 764         receives (JNOWACZY) 667         and sends to (STASZEK) 1940
(DETRYTUS) 765                     does not trade
(DONATELLO23) 1388     receives (CHARLIEVEGAN) 1297    and sends to (CIUPAKABRA997) 195
(DONATELLO23) 722                  does not trade
(DONATELLO23) 796                  does not trade
(DRKLINGMANN) 1090     receives (CZWARTY) 1327         and sends to (KATSEK) 1856
(DRKLINGMANN) 1092                 does not trade
(DRKLINGMANN) 1093                 does not trade
(DRKLINGMANN) 1094     receives (RYSKAL) 510           and sends to (CZWARTY) 1327
(DRKLINGMANN) 1095     receives (BEAKK) 760            and sends to (NIDHOG) 1236
(DRKLINGMANN) 1096                 does not trade
(DRKLINGMANN) 1097                 does not trade
(DRKLINGMANN) 1098                 does not trade
(EFF4) 101             receives (JAKUBWAKIEC) 240      and sends to (SPRYSIALDO) 527
(EFF4) 103                         does not trade
(EFF4) 104                         does not trade
(EFF4) 98                          does not trade
(EMGIEER) 797          receives (PUSHEENEIRO) 2003     and sends to (ZBAJSZEK) 1805
(EMGIEER) 798                      does not trade
(ENDZITREBRON) 767                 does not trade
(ENDZITREBRON) 768                 does not trade
(ENDZITREBRON) 769     receives (MS103) 234            and sends to (JAJKOS) 339
(ENDZITREBRON) 770                 does not trade
(FANTAZYN) 672                     does not trade
(FANTAZYN) 673         receives (ARRACAN) 1789         and sends to (GRIMCLASH) 431
(FANTAZYN) 674                     does not trade
(FLIEGEN) 884                      does not trade
(FLIEGEN) 885          receives (SWIROFF) 1438         and sends to (LISEK2000) 1459
(FLIEGEN) 886                      does not trade
(FRAMZ_PL) 425                     does not trade
(FRAMZ_PL) 426         receives (JAJKOS) 338           and sends to (CORTUMPL) 1642
(FRAMZ_PL) 427                     does not trade
(FRAMZ_PL) 428         receives (NUMERNABIS) 851       and sends to (COOL_MAX) 222
(FREYA2226) 1293       receives (KOPEC) 978            and sends to (POLO15) 985
(FREYA2226) 1294                   does not trade
(FREYA2226) 1295       receives (ARRACAN) 1201         and sends to (COOL_MAX) 217
(FREYA2226) 1606                   does not trade
(FREYA2226) 837        receives (SWIROFF) 1507         and sends to (JAKUBWAKIEC) 246
(FREYA2226) 839                    does not trade
(FREYA2226) 841                    does not trade
(FREYA2226) 842        receives (CORQAN) 591           and sends to (PKOT80) 799
(FREYA2226) 843        receives (MAJZOWNIK) 634        and sends to (SATINO4) 247
(FREYA2226) 846        receives (BARTP) 864            and sends to (BRZYDALNAKIEL) 1420
(FREYA2226) 848                    does not trade
(FREYA2226) 849        receives (GRZEG0RZ) 777         and sends to (CHARLIEVEGAN) 1297
(FREYA2226) 850        receives (SZUKASZ) 205          and sends to (ADMI99) 806
(FREYA2226) 852        receives (LISEK2000) 1449       and sends to (MAJZOWNIK) 636
(GAMBIT_GGK) 1626      receives (BIGBADSHEEP) 155      and sends to (ASTRIELL88) 789
(GAMBIT_GGK) 1627                  does not trade
(GAMBIT_GGK) 1628                  does not trade
(GAMBIT_GGK) 1629                  does not trade
(GARG) 1083                        does not trade
(GARG) 1084                        does not trade
(GARG) 1086                        does not trade
(GARG) 1087                        does not trade
(GARG) 1088                        does not trade
(GARG) 1089                        does not trade
(GARG) 1091                        does not trade
(GARG) 1100                        does not trade
(GARG) 1101                        does not trade
(GARG) 1102                        does not trade
(GARG) 1103                        does not trade
(GARG) 1104                        does not trade
(GARG) 1105                        does not trade
(GARG) 1106                        does not trade
(GARG) 1107                        does not trade
(GARG) 1109            receives (PANCOR) 1695          and sends to (LISEK2000) 1453
(GARG) 1110                        does not trade
(GARG) 1112                        does not trade
(GARG) 1113                        does not trade
(GARG) 1119                        does not trade
(GARG) 1120                        does not trade
(GARG) 1121                        does not trade
(GARG) 1122                        does not trade
(GARG) 1123                        does not trade
(GARG) 1124                        does not trade
(GARG) 1125                        does not trade
(GARG) 1135                        does not trade
(GARG) 1136                        does not trade
(GARG) 1137            receives (MAZUR84) 1775         and sends to (LISEK2000) 1443
(GARG) 1138                        does not trade
(GARG) 1140                        does not trade
(GARG) 1141                        does not trade
(GARG) 1142                        does not trade
(GARG) 1143                        does not trade
(GARG) 1144            receives (LISEK2000) 1481       and sends to (SIPIO) 1036
(GARG) 1145                        does not trade
(GARG) 1146                        does not trade
(GARG) 1147                        does not trade
(GARG) 1149                        does not trade
(GARG) 1150                        does not trade
(GARG) 1151                        does not trade
(GARG) 1154                        does not trade
(GARG) 1156                        does not trade
(GARG) 1158                        does not trade
(GARG) 1159                        does not trade
(GARG) 1161                        does not trade
(GARG) 1162                        does not trade
(GARG) 1163                        does not trade
(GARG) 1164                        does not trade
(GARG) 1165            receives (JAGGA68) 811          and sends to (LISEK2000) 1444
(GARG) 1166                        does not trade
(GARG) 1167                        does not trade
(GARG) 1168            receives (RENEG8D) 894          and sends to (SWIROFF) 1507
(GARG) 1169                        does not trade
(GARG) 1170                        does not trade
(GARG) 1171                        does not trade
(GARG) 1172                        does not trade
(GARG) 1173                        does not trade
(GARG) 1174                        does not trade
(GARG) 1175                        does not trade
(GARG) 1176            receives (BORYSX) 276           and sends to (VELSU) 1191
(GARG) 1177                        does not trade
(GARG) 1178                        does not trade
(GARG) 1179                        does not trade
(GARG) 1180                        does not trade
(GARG) 1181                        does not trade
(GARG) 1182                        does not trade
(GARG) 1183                        does not trade
(GARG) 1184                        does not trade
(GARG) 1185                        does not trade
(GARG) 1186                        does not trade
(GINET1) 105                       does not trade
(GINET1) 106           receives (MZEPTER) 496          and sends to (KONRADSTPN) 368
(GINET1) 108                       does not trade
(GINET1) 112                       does not trade
(GINET1) 126                       does not trade
(GINET1) 127           receives (ADMI99) 805           and sends to (BARTXX86) 480
(GINET1) 128                       does not trade
(GINET1) 129                       does not trade
(GINET1) 130           receives (JIMTERR) 1524         and sends to (BARTXX86) 479
(GINET1) 131           receives (ZIELAKK) 2113         and sends to (GRYZLI83) 563
(GINET1) 132                       does not trade
(GINET1) 133                       does not trade
(GODUNOW) 1633                     does not trade
(GODUNOW) 1634                     does not trade
(GODUNOW) 1635         receives (KEROVAN14) 1072       and sends to (BEAKK) 760
(GODUNOW) 1636                     does not trade
(GODUNOW) 1637         receives (LUKASZ90) 887         and sends to (TUMINURE) 1863
(GODUNOW) 1638                     does not trade
(GREKOL) 1510                      does not trade
(GREKOL) 1630                      does not trade
(GREKOL) 1652                      does not trade
(GREKOL) 528                       does not trade
(GREKOL) 529                       does not trade
(GREKOL) 530                       does not trade
(GREKOL) 531           receives (DAWTA) 1312           and sends to (ARRACAN) 1192
(GREKOL) 532                       does not trade
(GREKOL) 533                       does not trade
(GREKOL) 534                       does not trade
(GREKOL) 535                       does not trade
(GREKOL) 536                       does not trade
(GREKOL) 766                       does not trade
(GRIMCLASH) 429                    does not trade
(GRIMCLASH) 430                    does not trade
(GRIMCLASH) 431        receives (FANTAZYN) 673         and sends to (JNOWACZY) 671
(GRIMCLASH) 432                    does not trade
(GRIMCLASH) 433        receives (ARASHII) 691          and sends to (ARRACAN) 1193
(GRIMCLASH) 434                    does not trade
(GRIMCLASH) 435                    does not trade
(GRIMCLASH) 463                    does not trade
(GRIMCLASH) 588                    does not trade
(GRYZLI83) 542                     does not trade
(GRYZLI83) 543                     does not trade
(GRYZLI83) 544                     does not trade
(GRYZLI83) 545                     does not trade
(GRYZLI83) 546                     does not trade
(GRYZLI83) 547                     does not trade
(GRYZLI83) 549                     does not trade
(GRYZLI83) 550                     does not trade
(GRYZLI83) 551                     does not trade
(GRYZLI83) 552                     does not trade
(GRYZLI83) 553                     does not trade
(GRYZLI83) 554                     does not trade
(GRYZLI83) 555                     does not trade
(GRYZLI83) 556                     does not trade
(GRYZLI83) 557                     does not trade
(GRYZLI83) 558                     does not trade
(GRYZLI83) 559                     does not trade
(GRYZLI83) 560                     does not trade
(GRYZLI83) 561                     does not trade
(GRYZLI83) 562                     does not trade
(GRYZLI83) 563         receives (GINET1) 131           and sends to (POLO15) 965
(GRYZLI83) 564         receives (PIVNITZ) 1611         and sends to (APRIEL) 1526
(GRYZLI83) 565                     does not trade
(GRYZLI83) 566                     does not trade
(GRYZLI83) 567                     does not trade
(GRYZLI83) 568                     does not trade
(GRYZLI83) 569                     does not trade
(GRYZLI83) 570                     does not trade
(GRYZLI83) 571                     does not trade
(GRYZLI83) 572         receives (KATEBASKET) 918       and sends to (ALENDRA) 1386
(GRYZLI83) 573                     does not trade
(GRYZLI83) 574         receives (RAFAL513) 747         and sends to (MAKKO94) 1401
(GRYZLI83) 575         receives (MARKOO) 821           and sends to (RALFMARK) 1348
