TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: bc99f2f09c217d49df2fb6cd9ea744e
ERRORS:
**** Item %AEROPLANES__AVIATION_ASCENDANT for user (ADALBERT) is repeated in want list for 319.
**** Item %ALCHEMISTS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %AMONG_THE_STARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ANNO_DOMINI_1666 for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ARKHAM_HORROR for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %AZUL__SUMMER_PAVILION for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %BRASS__LANCASHIRE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CLANK__IN__SPACE___A_DECK_BUILDING_ADVENTURE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %COLT_EXPRESS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CONCORDIA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CRISIS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CRY_HAVOC for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DEAD_MEN_TELL_NO_TALES for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DIXIT for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DOMINION__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %DUNGEON_LORDS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ELDER_SIGN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %FORBIDDEN_STARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GALAXY_TRUCKER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GHOST_STORIES__BLACK_SECRET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GHOST_STORIES__WHITE_MOON for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %GREAT_WESTERN_TRAIL for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %HERO_REALMS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %INBETWEEN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %INIS for user (CHIZU) is repeated in want list for 34.
**** Item %KEYFLOWER__THE_FARMERS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %KING_OF_TOKYO for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__BAUZA___CATHALA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__MARTIN_WALLACE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__STICKER_SHEET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__THE_EXPEDITION for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LEWIS___CLARK__UWE_ROSENBERG for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %LORDS_OF_HELLAS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MAGE_WARS_ACADEMY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MARE_NOSTRUM__EMPIRES for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MICE_AND_MYSTICS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MISSION__RED_PLANET__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %MONOPOLY_GAMER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PANGEA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PIXIE_QUEEN for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROBINSON_CRUSOE__ADVENTURES_ON_THE_CURSED_ISLAND for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROBIN_OF_LOCKSLEY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROLL_FOR_THE_GALAXY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROOT for user (CHIZU) is repeated in want list for 34.
**** Item %ROOT for user (FORDY2) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ROOT for user (FORDY2) is repeated in want list for 212.
**** Item %RUNEBOUND__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SAGRADA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SEAFALL for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SIEGE_STORM for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %STAR_REALMS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %STAR_WARS__X_WING__SECOND_EDITION_ for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 186.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 204.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 205.
**** Item %SUMMONER_WARS for user (RAFCZAK) is repeated in want list for 206.
**** Item %SUMMONER_WARS__ALLIANCES_MASTER_SET for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %SUMMONER_WARS__BELLOR_S_RETRIBUTION_REINFORCEMENT_PACK for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TAKENOKO for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %THE_CASTLES_OF_BURGUNDY for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TICKET_TO_RIDE for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %TINY_EPIC_MECHS for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %VALHALLA for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %VIKINGS_GONE_WILD for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %WORLD_OF_WARCRAFT_MINIATURES_GAME for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ZOMBICIDE__INVADER for user (RAFCZAK) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item 184 is repeated in want list for 383.
**** Item 378 is repeated in want list for 534.
**** Item 803 is repeated in want list for 576.
**** Item 943 is repeated in want list for 531.
**** Unknown item %LORENZO_IL_MAGNIFICO for user (ADALBERT) (2 occurrences)
**** Unknown item 101 (13 occurrences)
**** Unknown item 128 (8 occurrences)
**** Unknown item 129 (5 occurrences)
**** Unknown item 131 (8 occurrences)
**** Unknown item 132 (22 occurrences)
**** Unknown item 134 (15 occurrences)
**** Unknown item 273 (2 occurrences)
**** Unknown item 275 (15 occurrences)
**** Unknown item 276 (1 occurrence)
**** Unknown item 277 (12 occurrences)
**** Unknown item 278 (30 occurrences)
**** Unknown item 279 (18 occurrences)
**** Unknown item 280 (19 occurrences)
**** Unknown item 282 (22 occurrences)
**** Unknown item 283 (8 occurrences)
**** Unknown item 284 (25 occurrences)
**** Unknown item 503 (10 occurrences)
**** Unknown item 510 (5 occurrences)
**** Unknown item 511 (4 occurrences)
**** Unknown item 575 (2 occurrences)
**** Unknown item 879 (5 occurrences)
**** Unknown item 883 (3 occurrences)
**** Unknown item 884 (1 occurrence)
**** Unknown item 885 (3 occurrences)

TRADE LOOPS (144 total trades):

(_AIS_) 696        receives (TENCZ) 581
(MALEKITH_86) 628              does not trade
(MALEKITH_86) 629              does not trade
(MALEKITH_86) 630              does not trade
(MALEKITH_86) 631              does not trade
(MALEKITH_86) 632  receives (POKET) 797        and sends to (8RAMBO88) 125
(MALEKITH_86) 633  receives (MOOCKER) 467      and sends to (GAMBIT_GGK) 814
(MALEKITH_86) 635  receives (KLOS_X) 168       and sends to (CHAOS1981OL) 51
(MALEKITH_86) 636              does not trade
(MALEKITH_86) 639              does not trade
(MALEKITH_86) 640              does not trade
(MALEKITH_86) 641              does not trade
(MALEKITH_86) 642              does not trade
(MALKOLMX) 899                 does not trade
(MALKOLMX) 900                 does not trade
(MALKOLMX) 901     receives (RAFCZAK) 204      and sends to (KROLIS) 675
(MALKOLMX) 902     receives (TYROX82) 489      and sends to (AIDRAN) 470
(MALKOLMX) 903                 does not trade
(MALKOLMX) 904                 does not trade
(MALKOLMX) 905                 does not trade
(MALKOLMX) 906                 does not trade
(MALKOLMX) 907                 does not trade
(MALKOLMX) 908     receives (QRZY88) 239       and sends to (LOMAX1983) 69
(MALKOLMX) 909     receives (POKET) 777        and sends to (MONOPOLYOWNS) 61
(MALKOLMX) 910                 does not trade
(MALKOLMX) 911                 does not trade
(MARKOO) 512       receives (PIECHU) 338       and sends to (JAREKW) 133
(MARKOO) 513                   does not trade
(MARKOWKA) 369                 does not trade
(MARKOWKA) 370                 does not trade
(MARKOWKA) 371                 does not trade
(MARKOWKA) 372     receives (MAJKOS) 113       and sends to (DR DOOM) 267
(MATHUNTER25) 312              does not trade
(MATHUNTER25) 313              does not trade
(MATHUNTER25) 314  receives (MAJKELERYK) 485   and sends to (CWIKS) 64
(MATSTAT) 762      receives (CALYPSSO) 317     and sends to (RAZUL) 308
(MATSTAT) 764                  does not trade
(MATSTAT) 765                  does not trade
(MEFIUG) 251                   does not trade
(MEFIUG) 252                   does not trade
(MEFIUG) 253                   does not trade
(MEFIUG) 254                   does not trade
(MEFIUG) 255                   does not trade
(MEFIUG) 256                   does not trade
(MEFIUG) 257       receives (8RAMBO88) 122     and sends to (PAWELACB) 937
(MEFIUG) 258       receives (PIECHU) 341       and sends to (OMAM1234) 659
(MEFIUG) 259                   does not trade
(MEFIUG) 260                   does not trade
(MEFIUG) 261                   does not trade
(MEFIUG) 263                   does not trade
(MINNENMIN) 802                does not trade
(MINNENMIN) 803    receives (BOBULE) 567       and sends to (MONOPOLYOWNS) 63
(MINNENMIN) 804                does not trade
(MINNENMIN) 809                does not trade
(MISHIRE) 751                  does not trade
(MISHIRE) 752                  does not trade
(MISHIRE) 763                  does not trade
(MNOWACZY) 521                 does not trade
(MNOWACZY) 522     receives (RAZUL) 559        and sends to (FURAN) 5
(MNOWACZY) 523                 does not trade
(MNOWACZY) 877                 does not trade
(MONOPOLYOWNS) 58              does not trade
(MONOPOLYOWNS) 60              does not trade
(MONOPOLYOWNS) 61  receives (MALKOLMX) 909     and sends to (IDZIOL91) 477
(MONOPOLYOWNS) 62  receives (KERUKR) 784       and sends to (CORTUMPL) 650
(MONOPOLYOWNS) 63  receives (MINNENMIN) 803    and sends to (BARDOK) 248
(MOOCKER) 243                  does not trade
(MOOCKER) 244                  does not trade
(MOOCKER) 245                  does not trade
(MOOCKER) 416      receives (KASZKIET) 461     and sends to (ADALBERT) 328
(MOOCKER) 467      receives (RAZUL) 555        and sends to (MALEKITH_86) 633
(MORKRET) 943                  does not trade
(MORKRET) 944                  does not trade
(MORKRET) 945                  does not trade
(MORKRET) 946                  does not trade
(MORKRET) 947                  does not trade
(MORKRET) 948                  does not trade
(MORKRET) 949                  does not trade
(MORKRET) 950                  does not trade
(MORKRET) 951                  does not trade
(MTNW) 399         receives (IZOMAG) 786       and sends to (IZOMAG) 786
(MTNW) 400                     does not trade
(MTNW) 401                     does not trade
(MTNW) 402                     does not trade
(MTNW) 403                     does not trade
(NARO) 715                     does not trade
(NOOWY) 912                    does not trade
(NOOWY) 913        receives (PTKW) 10          and sends to (BOBULE) 17
(NOOWY) 914                    does not trade
(NOOWY) 915                    does not trade
(NOOWY) 916                    does not trade
(NOOWY) 917        receives (PIECHU) 348       and sends to (BOBULE) 30
(NOOWY) 918                    does not trade
(NOOWY) 919                    does not trade
(NOOWY) 920                    does not trade
(NOOWY) 921                    does not trade
(NOOWY) 922                    does not trade
(NOOWY) 923        receives (IDZIOL91) 476     and sends to (RAFCZAK) 207
(NOOWY) 924                    does not trade
(NOOWY) 925                    does not trade
(NOOWY) 926                    does not trade
(NOOWY) 927                    does not trade
(NOOWY) 928                    does not trade
(NOOWY) 929                    does not trade
(NOOWY) 930                    does not trade
(OMAM1234) 657     receives (RAFCZAK) 207      and sends to (TOMZAQ) 673
(OMAM1234) 658                 does not trade
(OMAM1234) 659     receives (MEFIUG) 258       and sends to (RAZUL) 559
(OMAM1234) 660     receives (GABENS29) 14      and sends to (TENCZ) 667
(OMAM1234) 661                 does not trade
(PAWELACB) 932                 does not trade
(PAWELACB) 933     receives (GRUNWALD) 98      and sends to (ARDEL_PL) 542
(PAWELACB) 934                 does not trade
(PAWELACB) 935                 does not trade
(PAWELACB) 936                 does not trade
(PAWELACB) 937     receives (MEFIUG) 257       and sends to (8RAMBO88) 122
(PAWEL_G) 181                  does not trade
(PAWEL_G) 182                  does not trade
(PAWEL_G) 183      receives (APIEJH) 864       and sends to (ZIBIST) 580
(PAWEL_G) 208                  does not trade
(PETER128) 600                 does not trade
(PIECHU) 330                   does not trade
(PIECHU) 331                   does not trade
(PIECHU) 332                   does not trade
(PIECHU) 333                   does not trade
(PIECHU) 334                   does not trade
(PIECHU) 335                   does not trade
(PIECHU) 336                   does not trade
(PIECHU) 337                   does not trade
(PIECHU) 338       receives (RAZUL) 308        and sends to (MARKOO) 512
(PIECHU) 339                   does not trade
(PIECHU) 340                   does not trade
(PIECHU) 341       receives (8RAMBO88) 125     and sends to (MEFIUG) 258
(PIECHU) 342                   does not trade
(PIECHU) 343                   does not trade
(PIECHU) 344                   does not trade
(PIECHU) 345                   does not trade
(PIECHU) 346                   does not trade
(PIECHU) 347                   does not trade
(PIECHU) 348       receives (IDZIOL91) 477     and sends to (NOOWY) 917
(PIECHU) 349                   does not trade
(PIECHU) 350                   does not trade
(PIECHU) 351                   does not trade
(PIECHU) 352                   does not trade
(PIECHU) 353                   does not trade
(PIECHU) 354                   does not trade
(PIECHU) 355                   does not trade
(PIECHU) 356                   does not trade
(PIECHU) 357                   does not trade
(PIECHU) 358                   does not trade
(PIECHU) 359                   does not trade
(PIECHU) 360                   does not trade
(PIECHU) 361                   does not trade
(PIECHU) 362                   does not trade
(PIECHU) 363                   does not trade
(PIECHU) 364                   does not trade
(PIECHU) 365                   does not trade
(PIECHU) 366                   does not trade
(PIECHU) 367                   does not trade
(PIOKS) 941                    does not trade
(PIOKS) 942                    does not trade
(PIOTR1) 609       receives (BARTP) 108        and sends to (KERUKR) 784
(PIOTR1) 610                   does not trade
(PIOTR1) 611       receives (RAZUL) 301        and sends to (VANATOX) 19
(PIOTR1) 612                   does not trade
(PIOTREKBIER) 643              does not trade
(PIOTREKBIER) 644              does not trade
(PIOTREKBIER) 645              does not trade
(PIOTREKBIER) 939              does not trade
(POKET) 777        receives (BOBULE) 16        and sends to (MALKOLMX) 909
(POKET) 778                    does not trade
(POKET) 797        receives (DR DOOM) 267      and sends to (MALEKITH_86) 632
(PROBBI) 863                   does not trade
(PROBBI) 865       receives (RAZUL) 554        and sends to (LOTHEG) 217
(PROBBI) 867                   does not trade
(PROBBI) 869                   does not trade
(PROBBI) 870                   does not trade
(PTKW) 10          receives (IZOMAG) 767       and sends to (NOOWY) 913
(PTKW) 11          receives (SIPIO) 760        and sends to (RAPHAELL7) 190
(PTKW) 12                      does not trade
(PTKW) 26                      does not trade
(PTKW) 9                       does not trade
(PUASHEY90) 738    receives (AMACHNO) 488      and sends to (KONRADSTPN) 685
(QRZY88) 237                   does not trade
(QRZY88) 238                   does not trade
(QRZY88) 239       receives (TOMZAQ) 673       and sends to (MALKOLMX) 908
(QRZY88) 240                   does not trade
(QRZY88) 241                   does not trade
(R4VAL) 872                    does not trade
(RAFCZAK) 186                  does not trade
(RAFCZAK) 204      receives (BOBULE) 30        and sends to (MALKOLMX) 901
(RAFCZAK) 205                  does not trade
(RAFCZAK) 206                  does not trade
(RAFCZAK) 207      receives (NOOWY) 923        and sends to (OMAM1234) 657
(RAPHAELL7) 187                does not trade
(RAPHAELL7) 188                does not trade
(RAPHAELL7) 189                does not trade
(RAPHAELL7) 190    receives (PTKW) 11          and sends to (SPRYSIALDO) 185
(RAPHAELL7) 191                does not trade
(RAPHAELL7) 192                does not trade
(RAPHAELL7) 193                does not trade
(RAPHAELL7) 194                does not trade
(RAPHAELL7) 195                does not trade
(RAPHAELL7) 196                does not trade
(RAPHAELL7) 197                does not trade
(RAPHAELL7) 198                does not trade
(RAPHAELL7) 199                does not trade
(RAPHAELL7) 200                does not trade
(RAPHAELL7) 201                does not trade
(RAPHAELL7) 202                does not trade
(RAPHAELL7) 203                does not trade
(RAZUL) 290                    does not trade
(RAZUL) 291        receives (WUJEK2114) 722    and sends to (CORABB) 878
(RAZUL) 292                    does not trade
(RAZUL) 293                    does not trade
(RAZUL) 294                    does not trade
(RAZUL) 295                    does not trade
(RAZUL) 296        receives (CWIKS) 67         and sends to (CWIKS) 67
(RAZUL) 297                    does not trade
(RAZUL) 298                    does not trade
(RAZUL) 299                    does not trade
(RAZUL) 300                    does not trade
(RAZUL) 301        receives (STEELDWARF) 533   and sends to (PIOTR1) 611
(RAZUL) 302                    does not trade
(RAZUL) 303                    does not trade
(RAZUL) 304                    does not trade
(RAZUL) 305                    does not trade
(RAZUL) 306                    does not trade
(RAZUL) 307                    does not trade
(RAZUL) 308        receives (MATSTAT) 762      and sends to (PIECHU) 338
(RAZUL) 551                    does not trade
(RAZUL) 552                    does not trade
(RAZUL) 553                    does not trade
(RAZUL) 554        receives (JACEKBARBER) 695  and sends to (PROBBI) 865
(RAZUL) 555        receives (GAMBIT_GGK) 814   and sends to (MOOCKER) 467
(RAZUL) 557                    does not trade
(RAZUL) 558                    does not trade
(RAZUL) 559        receives (OMAM1234) 659     and sends to (MNOWACZY) 522
(REIGNX) 114                   does not trade
(REVELEMENT) 514               does not trade
(REVELEMENT) 515               does not trade
(REVELEMENT) 516               does not trade
(RFLA) 116                     does not trade
(RFLA) 117                     does not trade
(RUSS) 819                     does not trade
(RUSS) 820                     does not trade
(RUSS) 821                     does not trade
(RUSS) 822                     does not trade
(RUSS) 823                     does not trade
(SARKIEL) 569                  does not trade
(SARKIEL) 570                  does not trade
(SARKIEL) 571                  does not trade
(SARKIEL) 572                  does not trade
(SARKIEL) 573                  does not trade
(SARKIEL) 574                  does not trade
(SARKIEL) 576                  does not trade
(SHADOWA) 831                  does not trade
(SHADOWA) 832                  does not trade
(SHADOWA) 833                  does not trade
(SHADOWA) 834      receives (CWIKS) 64         and sends to (TENCZ) 581
(SHILIEN) 382                  does not trade
(SHILIEN) 383                  does not trade
(SHILIEN) 384                  does not trade
(SHILIEN) 385                  does not trade
(SHILIEN) 938                  does not trade
(SIPIO) 753                    does not trade
(SIPIO) 754                    does not trade
(SIPIO) 755                    does not trade
(SIPIO) 756                    does not trade
(SIPIO) 757                    does not trade
(SIPIO) 758                    does not trade
(SIPIO) 759                    does not trade
(SIPIO) 760        receives (DRKLINGMANN) 957  and sends to (PTKW) 11
(SIPIO) 761                    does not trade
(SIREVAN) 88                   does not trade
(SIREVAN) 89                   does not trade
(SITFUN) 701                   does not trade
(SITFUN) 702                   does not trade
(SITFUN) 703                   does not trade
(SITFUN) 704                   does not trade
(SITFUN) 705                   does not trade
(SITFUN) 709                   does not trade
(SITFUN) 713                   does not trade
(SITFUN) 744                   does not trade
(SKOTI) 546                    does not trade
(SKOTI) 547                    does not trade
(SPRYSIALDO) 184               does not trade
(SPRYSIALDO) 185   receives (RAPHAELL7) 190    and sends to (KLOS_X) 167
(SPRYSIALDO) 262               does not trade
(STASZEK) 534                  does not trade
(STASZEK) 535                  does not trade
(STASZEK) 536                  does not trade
(STASZEK) 537                  does not trade
(STEELDWARF) 533   receives (KDSZ) 375         and sends to (RAZUL) 301
(STEELDWARF) 545               does not trade
(STEELDWARF) 548               does not trade
(SYDONIAA) 1       receives (ATRAPANTHERA) 603 and sends to (8RAMBO88) 120
(SYDONIAA) 112                 does not trade
(SYDONIAA) 2       receives (GINET1) 39        and sends to (KONRADSTPN) 686
(SYDONIAA) 242                 does not trade
(SYDONIAA) 3                   does not trade
(SYDONIAA) 4                   does not trade
(SYDONIAA) 812     receives (VANATOX) 19       and sends to (KLOS_X) 153
(TENCZ) 309                    does not trade
(TENCZ) 310                    does not trade
(TENCZ) 311                    does not trade
(TENCZ) 581        receives (SHADOWA) 834      and sends to (_AIS_) 696
(TENCZ) 667        receives (OMAM1234) 660     and sends to (APIEJH) 864
(TENCZ) 766                    does not trade
(TIKTUK) 706                   does not trade
(TIKTUK) 707                   does not trade
(TIKTUK) 708                   does not trade
(TIKTUK) 710                   does not trade
(TIKTUK) 711                   does not trade
(TIKTUK) 712                   does not trade
(TIKTUK) 717                   does not trade
(TOMAX22) 501      receives (ADALBERT) 327     and sends to (JACEKBARBER) 695
(TOMAX22) 502                  does not trade
(TOMZAQ) 670                   does not trade
(TOMZAQ) 672                   does not trade
(TOMZAQ) 673       receives (OMAM1234) 657     and sends to (QRZY88) 239
(TOMZAQ) 871                   does not trade
(TYROX82) 457                  does not trade
(TYROX82) 489      receives (KIDI) 897         and sends to (MALKOLMX) 902
(TYROX82) 490                  does not trade
(TYROX82) 491                  does not trade
(TYROX82) 492                  does not trade
(TYROX82) 494                  does not trade
(TYROX82) 495                  does not trade
(TYROX82) 496                  does not trade
(TYROX82) 497                  does not trade
(ULUSIEK) 634                  does not trade
(ULUSIEK) 637                  does not trade
(ULUSIEK) 638                  does not trade
(VANATOX) 19       receives (PIOTR1) 611       and sends to (SYDONIAA) 812
(VANATOX) 20                   does not trade
(VANATOX) 21                   does not trade
(VANATOX) 22                   does not trade
(VANATOX) 23                   does not trade
(VANATOX) 24                   does not trade
(VANATOX) 25                   does not trade
(VANATOX) 601                  does not trade
(WAMPIK) 668                   does not trade
(WAMPIK) 669                   does not trade
(WAMPIK) 671                   does not trade
(WAMPIK) 674                   does not trade
(WAMPIK) 678                   does not trade
(WAPNIAK) 373                  does not trade
(WAPNIAK) 374      receives (ADALBERT) 328     and sends to (GRUNWALD) 98
(WAPNIAK) 376                  does not trade
(WAPNIAK) 377                  does not trade
(WAPNIAK) 378                  does not trade
(WAPNIAK) 379                  does not trade
(WAPNIAK) 380      receives (ARCRAYD) 773      and sends to (GABENS29) 13
(WAPNIAK) 381                  does not trade
(WUJEK2114) 718                does not trade
(WUJEK2114) 719                does not trade
(WUJEK2114) 720                does not trade
(WUJEK2114) 721                does not trade
(WUJEK2114) 722    receives (KLOS_X) 153       and sends to (RAZUL) 291
(WUJEK2114) 774                does not trade
(WUJEK2114) 776                does not trade
(WUJEK2114) 779                does not trade
(WUJEK2114) 783                does not trade
(YOOLIANNA) 691                does not trade
(ZBAJSZEK) 850                 does not trade
(ZBAJSZEK) 851                 does not trade
(ZBAJSZEK) 852                 does not trade
(ZBAJSZEK) 853                 does not trade
(ZBAJSZEK) 854                 does not trade
(ZBAJSZEK) 855                 does not trade
(ZBAJSZEK) 856                 does not trade
(ZBAJSZEK) 857     receives (KLOS_X) 167       and sends to (CINEK) 95
(ZBAJSZEK) 858                 does not trade
(ZBAJSZEK) 859                 does not trade
(ZBAJSZEK) 860                 does not trade
(ZBAJSZEK) 861                 does not trade
(ZBAJSZEK) 862                 does not trade
(ZERO_1627) 389                does not trade
(ZERO_1627) 390                does not trade
(ZERO_1627) 391                does not trade
(ZERO_1627) 392                does not trade
(ZERO_1627) 394                does not trade
(ZERO_1627) 395                does not trade
(ZERO_1627) 396                does not trade
(ZERO_1627) 397                does not trade
(ZERO_1627) 398                does not trade
(ZIBIST) 577                   does not trade
(ZIBIST) 578                   does not trade
(ZIBIST) 579                   does not trade
(ZIBIST) 580       receives (PAWEL_G) 183      and sends to (KROLIS) 677
(_AIS_) 696        receives (TENCZ) 581        and sends to (KIDI) 897
(_AIS_) 697                    does not trade
(_AIS_) 698                    does not trade
(_AIS_) 699                    does not trade
(_AIS_) 700                    does not trade
(_AIS_) 714        receives (KROLIS) 677       and sends to (GABENS29) 14
(_SLY_) 28                     does not trade
(_SLY_) 29                     does not trade
(_SLY_) 31                     does not trade
(_SLY_) 32                     does not trade
(_SLY_) 35                     does not trade

Num trades  = 144 of 930 items (15,5%)
Total cost  = 349 (avg 2,42)
Num groups  = 8
Group sizes = 73 41 11 8 4 3 2 2
Sum squares = 7228
