TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 31bc69d5463a71851532bba6f39fad7
ERRORS:
**** Item %ALHAMBRA for user (FURAN) contains item 1179 sender from the same user ((FURAN))
**** Item %BURANO for user (BAARTOSZZ) contains item 1001 sender from the same user ((BAARTOSZZ))
**** Item %BYE_BYE_BLACK_SHEEP for user (BAARTOSZZ) contains item 1014 sender from the same user ((BAARTOSZZ))
**** Item %CITADELS for user (PALMEREX) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 515.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 516.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 517.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 518.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 520.
**** Item %CITADELS for user (PALMEREX) is repeated in want list for 522.
**** Item %CITADELS for user (WARHIR) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %CITADELS for user (WARHIR) is repeated in want list for 432.
**** Item %CITADELS for user (WARHIR) is repeated in want list for 433.
**** Item %CITADELS for user (WARHIR) is repeated in want list for 434.
**** Item %CRY_HAVOC for user (FURAN) is repeated in want list for 769.
**** Item %DEUS for user (BLEBOK) is repeated in want list for 970.
**** Item %ESCAPE_TALES__THE_AWAKENING for user (CZIKENPREDATOR) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %ESCAPE_TALES__THE_AWAKENING for user (CZIKENPREDATOR) is repeated in want list for 796.
**** Item %HERBALISM for user (BAARTOSZZ) contains item 1009 sender from the same user ((BAARTOSZZ))
**** Item %IMPERIAL_2030 for user (NARMO) is repeated in want list for 474.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 984.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 985.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 987.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 988.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 989.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 990.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 991.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 992.
**** Item %KEYFLOWER for user (KOJOTOS78) is repeated in want list for 994.
**** Item %MUNCHKIN_GLOOM for user (BAARTOSZZ) contains item 1018 sender from the same user ((BAARTOSZZ))
**** Item %MYSTERY_OF_THE_TEMPLES for user (BAARTOSZZ) contains item 1007 sender from the same user ((BAARTOSZZ))
**** Item %PACKET_ROW for user (FURAN) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PACKET_ROW for user (FURAN) is repeated in want list for 728.
**** Item %PETRICHOR for user (BAARTOSZZ) contains item 1004 sender from the same user ((BAARTOSZZ))
**** Item %PHOTOSYNTHESIS for user (LOTHEG) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %PLANET_DEFENDERS for user (BAARTOSZZ) contains item 1005 sender from the same user ((BAARTOSZZ))
**** Item %ROUND_HOUSE for user (BAARTOSZZ) contains item 1002 sender from the same user ((BAARTOSZZ))
**** Item %RUTHLESS for user (BAARTOSZZ) contains item 1012 sender from the same user ((BAARTOSZZ))
**** Item %SHADOWS_IN_KYOTO for user (BAARTOSZZ) contains item 1008 sender from the same user ((BAARTOSZZ))
**** Item %SORCERER___STONES for user (BAARTOSZZ) contains item 1006 sender from the same user ((BAARTOSZZ))
**** Item %SÅ?OWNY_NINJA for user (BAARTOSZZ) contains item 1016 sender from the same user ((BAARTOSZZ))
**** Item %THE_FLOW_OF_HISTORY for user (BAARTOSZZ) contains item 1011 sender from the same user ((BAARTOSZZ))
**** Item %UE for user (KLOS_X) has multiple want lists--ignoring all but first.  (Sometimes the result of an accidental line break in the middle of a want list.)
**** Item %UE for user (KLOS_X) is repeated in want list for %P2 for user (KLOS_X).
**** Item %YETI for user (BAARTOSZZ) contains item 1010 sender from the same user ((BAARTOSZZ))
**** Item 1031 is repeated in want list for 211.
**** Item 1031 is repeated in want list for 212.
**** Item 1034 is repeated in want list for 668.
**** Item 1034 is repeated in want list for 670.
**** Item 1198 is repeated in want list for 211.
**** Item 1198 is repeated in want list for 212.
**** Item 1216 is repeated in want list for 211.
**** Item 1216 is repeated in want list for 212.
**** Item 1288 is repeated in want list for 891.
**** Item 211 is repeated in want list for 668.
**** Item 211 is repeated in want list for 670.
**** Item 232 is repeated in want list for 208.
**** Item 263 is repeated in want list for 308.
**** Item 299 is repeated in want list for 334.
**** Item 299 is repeated in want list for 335.
**** Item 299 is repeated in want list for 336.
**** Item 299 is repeated in want list for 337.
**** Item 667 is repeated in want list for 385.
**** Item 730 is repeated in want list for 428.
**** Unknown item 1135 (1 occurrence)
**** Unknown item 1136 (2 occurrences)
**** Unknown item 1137 (4 occurrences)
**** Unknown item 1138 (30 occurrences)
**** Unknown item 1139 (1 occurrence)
**** Unknown item 1145 (3 occurrences)
**** Unknown item 1256 (12 occurrences)
**** Unknown item 1257 (1 occurrence)
**** Unknown item 1261 (2 occurrences)
**** Unknown item 1263 (1 occurrence)
**** Unknown item 1265 (1 occurrence)
**** Unknown item 1266 (1 occurrence)
**** Unknown item 1268 (1 occurrence)
**** Unknown item 1269 (1 occurrence)
**** Unknown item 1271 (1 occurrence)
**** Unknown item 1272 (21 occurrences)
**** Unknown item 1273 (1 occurrence)
**** Unknown item 1282 (28 occurrences)
**** Unknown item 1285 (4 occurrences)
**** Unknown item 1286 (14 occurrences)
**** Unknown item 1287 (26 occurrences)
**** Unknown item 1290 (6 occurrences)
**** Unknown item 1291 (30 occurrences)
**** Unknown item 1294 (6 occurrences)
**** Unknown item 1295 (4 occurrences)
**** Unknown item 1311 (31 occurrences)
**** Unknown item 1312 (17 occurrences)
**** Unknown item 1313 (13 occurrences)
**** Unknown item 1314 (3 occurrences)
**** Unknown item 1315 (13 occurrences)
**** Unknown item 1376 (2 occurrences)
**** Unknown item 1377 (1 occurrence)
**** Unknown item 1378 (1 occurrence)
**** Unknown item 1379 (3 occurrences)
**** Unknown item 148 (31 occurrences)
**** Unknown item 150 (2 occurrences)
**** Unknown item 151 (3 occurrences)
**** Unknown item 153 (5 occurrences)
**** Unknown item 163 (61 occurrences)
**** Unknown item 369 (16 occurrences)
**** Unknown item 370 (14 occurrences)
**** Unknown item 375 (17 occurrences)
**** Unknown item 376 (40 occurrences)
**** Unknown item 378 (24 occurrences)
**** Unknown item 379 (2 occurrences)
**** Unknown item 380 (8 occurrences)
**** Unknown item 381 (55 occurrences)
**** Unknown item 387 (13 occurrences)
**** Unknown item 389 (2 occurrences)
**** Unknown item 390 (3 occurrences)
**** Unknown item 391 (3 occurrences)
**** Unknown item 395 (6 occurrences)
**** Unknown item 396 (2 occurrences)
**** Unknown item 449 (18 occurrences)
**** Unknown item 536 (5 occurrences)
**** Unknown item 537 (7 occurrences)
**** Unknown item 538 (3 occurrences)
**** Unknown item 568 (7 occurrences)
**** Unknown item 569 (11 occurrences)
**** Unknown item 570 (14 occurrences)
**** Unknown item 571 (17 occurrences)
**** Unknown item 572 (12 occurrences)
**** Unknown item 573 (9 occurrences)
**** Unknown item 574 (6 occurrences)
**** Unknown item 575 (3 occurrences)
**** Unknown item 576 (1 occurrence)
**** Unknown item 630 (33 occurrences)
**** Unknown item 631 (9 occurrences)
**** Unknown item 632 (16 occurrences)
**** Unknown item 633 (1 occurrence)

TRADE LOOPS (433 total trades):

(_AIS_) 960             receives (SOPART PL) 431
(BAQ87) 26                          does not trade
(BAQ87) 27                          does not trade
(BAQ87) 28                          does not trade
(BAQ87) 4               receives (SOPART PL) 423         and sends to (BRZYDALNAKIEL) 1173
(BAQ87) 9                           does not trade
(BARDOK) 142            receives (RAZUL) 350             and sends to (RAZUL) 139
(BARDOK) 143                        does not trade
(BARDOK) 206                        does not trade
(BARTG) 873                         does not trade
(BARTG) 874                         does not trade
(BARTG) 875                         does not trade
(BARTG) 876                         does not trade
(BARTG) 877             receives (MEFIUG) 935            and sends to (JNOWACZY) 267
(BARTG) 878                         does not trade
(BARTG) 879                         does not trade
(BARTG) 880                         does not trade
(BARTG) 881                         does not trade
(BARTG) 882                         does not trade
(BARTG) 883                         does not trade
(BARTG) 884                         does not trade
(BARTG) 885                         does not trade
(BARTG) 886                         does not trade
(BARTG) 887                         does not trade
(BARTG) 888                         does not trade
(BARTG) 889                         does not trade
(BARTP) 49                          does not trade
(BARTP) 50              receives (LKOPER) 1197           and sends to (SZERYFGES) 905
(BARTP) 51              receives (BAARTOSZZ) 1005        and sends to (ALLADINALLADIN) 731
(BARTP) 52                          does not trade
(BARTP) 53                          does not trade
(BARTP) 54              receives (CRSUNIK) 29            and sends to (ZBAJSZEK) 1089
(BARTP) 55              receives (LOTHEG) 589            and sends to (RUSS) 1380
(BARTP) 56                          does not trade
(BARTP) 57              receives (FENIKSPL) 160          and sends to (PUASHEY90) 1112
(BARTP) 58              receives (BAARTOSZZ) 1001        and sends to (MEFIUG) 956
(BARTP) 59              receives (WIT232) 47             and sends to (SANDY86) 1015
(BARTP) 60              receives (CIUNIEK) 145           and sends to (OMAM1234) 1050
(BARTP) 61                          does not trade
(BARTP) 62              receives (ALLADINALLADIN) 731    and sends to (PROBBI) 1142
(BARTP) 63              receives (BRZYDALNAKIEL) 1174    and sends to (ALLADINALLADIN) 729
(BARTP) 65              receives (CRSUNIK) 30            and sends to (THELKAAR) 1152
(BARTP) 68              receives (CRSUNIK) 46            and sends to (RAZUL) 351
(BARTP) 70              receives (QRZY88) 629            and sends to (KASHYA) 657
(BLEBOK) 968            receives (RAZUL) 340             and sends to (FORDY2) 439
(BLEBOK) 969            receives (KASZKIET) 922          and sends to (RAZUL) 128
(BLEBOK) 970            receives (RAZUL) 362             and sends to (KONTRABAS) 735
(BLEBOK) 971            receives (NADIS) 384             and sends to (FENIKSPL) 456
(BLEBOK) 972            receives (RAZUL) 131             and sends to (ORZEH) 198
(BLEBOK) 973            receives (RAZUL) 356             and sends to (JAKOBIAN87) 1244
(BLEBOK) 974            receives (ROXAS1231) 1187        and sends to (CHAABER) 753
(BLEBOK) 977                        does not trade
(BLEBOK) 982                        does not trade
(BLOOD_PET) 655         receives (GRIMCLASH) 208         and sends to (NEKKORU) 85
(BLOOD_PET) 774         receives (KRIONAH) 1151          and sends to (NIKOSIS) 459
(BLOOD_PET) 775                     does not trade
(BOBULE) 303            receives (DEAQON) 792            and sends to (KRIONAH) 627
(BOBULE) 304                        does not trade
(BOBULE) 305            receives (PROBBI) 1142           and sends to (MEFIUG) 936
(BOBULE) 957                        does not trade
(BOGUSZO) 1316                      does not trade
(BOGUSZO) 1317          receives (TOMZAQ) 687            and sends to (KONRADSTPN) 554
(BOGUSZO) 1318                      does not trade
(BOGUSZO) 1319          receives (ALVARIN) 725           and sends to (GWOLNY) 1079
(BORRYS) 1107           receives (WARHIR) 434            and sends to (PIECHU) 645
(BORRYS) 772            receives (WARHIR) 433            and sends to (FURAN) 525
(BORRYS) 773            receives (ARMIGER) 451           and sends to (LOMAX1983) 584
(BRZYDALNAKIEL) 1166    receives (RAZUL) 364             and sends to (PERO PAMBARASCO) 828
(BRZYDALNAKIEL) 1168    receives (JONEK) 337             and sends to (DR DOOM) 705
(BRZYDALNAKIEL) 1169                does not trade
(BRZYDALNAKIEL) 1170                does not trade
(BRZYDALNAKIEL) 1171                does not trade
(BRZYDALNAKIEL) 1172                does not trade
(BRZYDALNAKIEL) 1173    receives (BAQ87) 4               and sends to (KOJOTOS78) 984
(BRZYDALNAKIEL) 1174    receives (BAARTOSZZ) 1008        and sends to (BARTP) 63
(BRZYDALNAKIEL) 1175                does not trade
(BRZYDALNAKIEL) 1176    receives (MALAWREDNARUDA) 429    and sends to (QRZY88) 629
(BRZYDALNAKIEL) 1177                does not trade
(BRZYDALNAKIEL) 1178    receives (PIECHU) 646            and sends to (TUMINURE) 1103
(BSABIK) 1391           receives (GIGI) 1040             and sends to (WAPNIAK) 685
(BSABIK) 1399           receives (SZERYFGES) 586         and sends to (KYAL) 865
(CACTUSSE) 1320                     does not trade
(CACTUSSE) 1321                     does not trade
(CACTUSSE) 1322                     does not trade
(CACTUSSE) 1323                     does not trade
(CACTUSSE) 1324                     does not trade
(CACTUSSE) 1325                     does not trade
(CACTUSSE) 1326                     does not trade
(CACTUSSE) 1327                     does not trade
(CACTUSSE) 1328                     does not trade
(CACTUSSE) 1329                     does not trade
(CACTUSSE) 1330                     does not trade
(CACTUSSE) 1331                     does not trade
(CACTUSSE) 1332                     does not trade
(CACTUSSE) 1333         receives (8RAMBO88) 388          and sends to (OMAM1234) 1051
(CACTUSSE) 1334                     does not trade
(CACTUSSE) 1335                     does not trade
(CACTUSSE) 1336                     does not trade
(CACTUSSE) 1337                     does not trade
(CACTUSSE) 1338                     does not trade
(CACTUSSE) 1339                     does not trade
(CACTUSSE) 1340                     does not trade
(CACTUSSE) 1341                     does not trade
(CACTUSSE) 1342                     does not trade
(CACTUSSE) 1343         receives (PALMEREX) 518          and sends to (SZERYFGES) 596
(CACTUSSE) 1344                     does not trade
(CACTUSSE) 1345                     does not trade
(CACTUSSE) 1346                     does not trade
(CACTUSSE) 1347                     does not trade
(CACTUSSE) 1348                     does not trade
(CACTUSSE) 1349                     does not trade
(CACTUSSE) 1350                     does not trade
(CACTUSSE) 1351         receives (CHAABER) 747           and sends to (RAZUL) 118
(CACTUSSE) 1352                     does not trade
(CANDALAVI) 1127                    does not trade
(CHAABER) 747           receives (PTKW) 483              and sends to (CACTUSSE) 1351
(CHAABER) 749           receives (FIZOLOF) 947           and sends to (CIUNIEK) 145
(CHAABER) 753           receives (BLEBOK) 974            and sends to (LIMPINGMAN) 849
(CHAABER) 755           receives (SIPIO) 612             and sends to (KERUKR) 1209
(CHRUSZCZOW) 1384       receives (KARRIARI) 841          and sends to (LOTHEG) 591
(CINEK) 506             receives (PALMEREX) 563          and sends to (RAZUL) 343
(CINEK) 507                         does not trade
(CINEK) 508                         does not trade
(CINEK) 509                         does not trade
(CINEK) 510                         does not trade
(CINEK) 511             receives (8JANEK8) 780           and sends to (EQUILIBRIUMPL) 1046
(CINEK) 512                         does not trade
(CINO) 531                          does not trade
(CINO) 532              receives (GWOLNY) 1078           and sends to (JAKOBIAN87) 1240
(CINO) 533                          does not trade
(CINO) 535                          does not trade
(CIUNIEK) 144           receives (MAT_EYO) 281           and sends to (SIEPACZ) 1161
(CIUNIEK) 145           receives (CHAABER) 749           and sends to (BARTP) 60
(CIUNIEK) 146                       does not trade
(CIUNIEK) 147                       does not trade
(CORABB) 1024                       does not trade
(CORABB) 1025           receives (EQUILIBRIUMPL) 1046    and sends to (MUNCHHAUSEN) 891
(CORABB) 1026           receives (BALIS) 1217            and sends to (PIOTREKBIER) 1375
(CORABB) 1027                       does not trade
(CORABB) 1028                       does not trade
(CORABB) 1029           receives (LKOPER) 1202           and sends to (WAPNIAK) 677
(CORABB) 1030           receives (WACHOM81) 308          and sends to (NILDOPL) 359
(CORABB) 1031                       does not trade
(CORABB) 1032                       does not trade
(CORABB) 1033                       does not trade
(CORABB) 1034                       does not trade
(CORQAN) 858            receives (TOMZAQ) 686            and sends to (KONTRABAS) 734
(CORQAN) 859            receives (LOTHEG) 593            and sends to (GEOBURAK) 372
(CORQAN) 860                        does not trade
(CRSUNIK) 263           receives (MALEKITH_86) 16        and sends to (ZBAJSZEK) 1091
(CRSUNIK) 29            receives (OSTRY) 1358            and sends to (BARTP) 54
(CRSUNIK) 30            receives (SYDONIAA) 98           and sends to (BARTP) 65
(CRSUNIK) 31                        does not trade
(CRSUNIK) 32            receives (MALEKITH_86) 13        and sends to (THYRRUN) 446
(CRSUNIK) 320                       does not trade
(CRSUNIK) 321                       does not trade
(CRSUNIK) 33                        does not trade
(CRSUNIK) 34                        does not trade
(CRSUNIK) 35                        does not trade
(CRSUNIK) 36                        does not trade
(CRSUNIK) 37                        does not trade
(CRSUNIK) 38                        does not trade
(CRSUNIK) 39                        does not trade
(CRSUNIK) 40                        does not trade
(CRSUNIK) 41                        does not trade
(CRSUNIK) 42                        does not trade
(CRSUNIK) 43                        does not trade
(CRSUNIK) 44                        does not trade
(CRSUNIK) 448           receives (BAARTOSZZ) 1004        and sends to (MALEKITH_86) 15
(CRSUNIK) 45                        does not trade
(CRSUNIK) 46            receives (ORZEH) 198             and sends to (BARTP) 68
(CRSUNIK) 471           receives (SIPIO) 609             and sends to (MAT_EYO) 276
(CRSUNIK) 48                        does not trade
(CYBEROWCA) 693         receives (WACHOM81) 309          and sends to (BAN4Y) 405
(CYBEROWCA) 694         receives (GINET1) 329            and sends to (PALMEREX) 518
(CYBEROWCA) 695         receives (OMAM1234) 1051         and sends to (JONEK) 337
(CZAJAX) 1198           receives (LOTHEG) 591            and sends to (SHADOWA) 1193
(CZAJAX) 1199                       does not trade
(CZAJAX) 288                        does not trade
(CZAJAX) 289                        does not trade
(CZAJAX) 290                        does not trade
(CZAJAX) 291                        does not trade
(CZAJAX) 292            receives (MEFIUG) 938            and sends to (MEFIUG) 938
(CZAJAX) 293                        does not trade
(CZAJAX) 294                        does not trade
(CZAJAX) 295                        does not trade
(CZAJAX) 296                        does not trade
(CZAJAX) 297                        does not trade
(CZAJAX) 298                        does not trade
(CZAJAX) 299                        does not trade
(CZAJAX) 301            receives (PERO PAMBARASCO) 829   and sends to (RAZUL) 135
(CZAJAX) 302                        does not trade
(CZIKENPREDATOR) 193                does not trade
(CZIKENPREDATOR) 194                does not trade
(CZIKENPREDATOR) 195                does not trade
(CZIKENPREDATOR) 796                does not trade
(DDPAGE) 1055                       does not trade
(DDPAGE) 1056                       does not trade
(DDPAGE) 1057                       does not trade
(DDPAGE) 1058                       does not trade
(DDPAGE) 1059                       does not trade
(DDPAGE) 1060                       does not trade
(DDPAGE) 1061                       does not trade
(DDPAGE) 1062                       does not trade
(DDPAGE) 1063                       does not trade
(DDPAGE) 1064                       does not trade
(DDPAGE) 1065                       does not trade
(DDPAGE) 1066                       does not trade
(DDPAGE) 1067                       does not trade
(DDPAGE) 1068                       does not trade
(DDPAGE) 1069                       does not trade
(DDPAGE) 1070           receives (FURAN) 769             and sends to (MEFIUG) 945
(DDPAGE) 1095                       does not trade
(DEAQON) 164            receives (PIOTRAX) 566           and sends to (FIZOLOF) 947
(DEAQON) 792            receives (ZERO_1627) 1218        and sends to (BOBULE) 303
(DEAQON) 793                        does not trade
(DEEDO72) 189           receives (NEKKORU) 80            and sends to (SHADOWA) 1189
(DEEDO72) 190           receives (VORONWE) 1245          and sends to (FRE1ZEL) 104
(DEEDO72) 191                       does not trade
(DEEDO72) 192           receives (PALMEREX) 516          and sends to (FENIKSPL) 157
(DEEDO72) 526                       does not trade
(DEEDO72) 527                       does not trade
(DEEDO72) 528                       does not trade
(DEEDO72) 529                       does not trade
(DENINIS) 1035          receives (NIKOSIS) 460           and sends to (NARO) 813
(DETRYTUS) 784          receives (FINNAN) 794            and sends to (GRIMCLASH) 210
(DETRYTUS) 785                      does not trade
(DETRYTUS) 786                      does not trade
(DETRYTUS) 790                      does not trade
(DR DOOM) 696                       does not trade
(DR DOOM) 697                       does not trade
(DR DOOM) 698           receives (TUMINURE) 1105         and sends to (PERO PAMBARASCO) 829
(DR DOOM) 699                       does not trade
(DR DOOM) 700                       does not trade
(DR DOOM) 701                       does not trade
(DR DOOM) 702                       does not trade
(DR DOOM) 703                       does not trade
(DR DOOM) 704                       does not trade
(DR DOOM) 705           receives (BRZYDALNAKIEL) 1168    and sends to (ERLONDIR) 1129
(DR DOOM) 706                       does not trade
(DR DOOM) 707                       does not trade
(DR DOOM) 708                       does not trade
(DR DOOM) 709                       does not trade
(DZERR) 530             receives (TUMINURE) 1413         and sends to (AMANDOR) 916
(ELPRZYBYLLO) 764                   does not trade
(ELPRZYBYLLO) 765                   does not trade
(ELPRZYBYLLO) 766                   does not trade
(ELPRZYBYLLO) 767       receives (KYAL) 863              and sends to (8RAMBO88) 402
(EQUILIBRIUMPL) 1041                does not trade
(EQUILIBRIUMPL) 1042                does not trade
(EQUILIBRIUMPL) 1043                does not trade
(EQUILIBRIUMPL) 1044                does not trade
(EQUILIBRIUMPL) 1045                does not trade
(EQUILIBRIUMPL) 1046    receives (CINEK) 511             and sends to (CORABB) 1025
(EQUILIBRIUMPL) 1047                does not trade
(EQUILIBRIUMPL) 1048                does not trade
(EQUILIBRIUMPL) 1049                does not trade
(ERLONDIR) 1116         receives (AIDRAN) 723            and sends to (THELKAAR) 1156
(ERLONDIR) 1117         receives (ZBAJSZEK) 1091         and sends to (RAZUL) 364
(ERLONDIR) 1118         receives (SIPIO) 610             and sends to (KONTRABAS) 1398
(ERLONDIR) 1119                     does not trade
(ERLONDIR) 1120                     does not trade
(ERLONDIR) 1121                     does not trade
(ERLONDIR) 1122                     does not trade
(ERLONDIR) 1123         receives (JNOWACZY) 267          and sends to (WAMPIK) 1036
(ERLONDIR) 1124                     does not trade
(ERLONDIR) 1125                     does not trade
(ERLONDIR) 1126                     does not trade
(ERLONDIR) 1129         receives (DR DOOM) 705           and sends to (RAZUL) 347
(ERLONDIR) 1130                     does not trade
(FAKIRR) 1108                       does not trade
(FANTAZYN) 213                      does not trade
(FANTAZYN) 214                      does not trade
(FANTAZYN) 215                      does not trade
(FENIKSPL) 152          receives (FRE1ZEL) 104           and sends to (PIECHU) 324
(FENIKSPL) 154                      does not trade
(FENIKSPL) 155          receives (APIEJH) 1073           and sends to (KRIONAH) 620
(FENIKSPL) 156                      does not trade
(FENIKSPL) 157          receives (DEEDO72) 192           and sends to (PIOTR1) 582
(FENIKSPL) 158          receives (THYRRUN) 446           and sends to (TUMINURE) 1413
(FENIKSPL) 159                      does not trade
(FENIKSPL) 160          receives (RAZUL) 128             and sends to (BARTP) 57
(FENIKSPL) 161                      does not trade
(FENIKSPL) 165                      does not trade
(FENIKSPL) 419          receives (KONTRABAS) 734         and sends to (_SLY_) 316
(FENIKSPL) 456          receives (BLEBOK) 971            and sends to (MARIOOSH) 233
(FINNAN) 149            receives (YANOO) 1279            and sends to (POKET) 1403
(FINNAN) 523            receives (KONRADSTPN) 554        and sends to (MINNENMIN) 1146
(FINNAN) 794            receives (MEFIUG) 934            and sends to (DETRYTUS) 784
(FIZOLOF) 185           receives (KOJOTOS78) 987         and sends to (KDSZ) 737
(FIZOLOF) 186                       does not trade
(FIZOLOF) 187           receives (WACHOM81) 310          and sends to (GOLONKO) 901
(FIZOLOF) 188                       does not trade
(FIZOLOF) 947           receives (DEAQON) 164            and sends to (CHAABER) 749
(FORDY2) 439            receives (BLEBOK) 968            and sends to (FREYA2226) 820
(FORDY2) 440            receives (PUASHEY90) 1115        and sends to (SIPIO) 605
(FORDY2) 441            receives (JONEK) 336             and sends to (KLOS_X) 246
(FRE1ZEL) 104           receives (DEEDO72) 190           and sends to (FENIKSPL) 152
(FRE1ZEL) 105                       does not trade
(FRE1ZEL) 106                       does not trade
(FREYA2226) 818                     does not trade
(FREYA2226) 819                     does not trade
(FREYA2226) 820         receives (FORDY2) 439            and sends to (PTKW) 483
(FURAN) 1179                        does not trade
(FURAN) 1180                        does not trade
(FURAN) 524                         does not trade
(FURAN) 525             receives (BORRYS) 772            and sends to (8RAMBO88) 388
(FURAN) 728                         does not trade
(FURAN) 769             receives (WAPNIAK) 685           and sends to (DDPAGE) 1070
(GEOBURAK) 372          receives (CORQAN) 859            and sends to (ARO93) 306
(GEOBURAK) 373                      does not trade
(GEOBURAK) 374          receives (AIDRAN) 770            and sends to (MCARON1) 492
(GEOBURAK) 815                      does not trade
(GIGI) 1040             receives (ANDRZEYEK) 1128        and sends to (BSABIK) 1391
(GIGI) 795                          does not trade
(GINET1) 325                        does not trade
(GINET1) 326            receives (TOMZAQ) 690            and sends to (MALEKITH_86) 18
(GINET1) 327                        does not trade
(GINET1) 328                        does not trade
(GINET1) 329            receives (SOPART PL) 447         and sends to (CYBEROWCA) 694
(GINET1) 330                        does not trade
(GINET1) 331                        does not trade
(GINET1) 332            receives (ASYMETRI) 907          and sends to (TOMZAQ) 690
(GINET1) 333                        does not trade
(GOBLA) 300             receives (SIEPACZ) 1160          and sends to (ANDRZEYEK) 1128
(GOLONKO) 897                       does not trade
(GOLONKO) 898                       does not trade
(GOLONKO) 899                       does not trade
(GOLONKO) 900           receives (KYAL) 862              and sends to (MARCINKA2205) 599
(GOLONKO) 901           receives (FIZOLOF) 187           and sends to (RAZUL) 349
(GOLONKO) 902                       does not trade
(GRIMCLASH) 207                     does not trade
(GRIMCLASH) 208         receives (KLOS_X) 232            and sends to (BLOOD_PET) 655
(GRIMCLASH) 209         receives (KASZKIET) 807          and sends to (MALAWREDNARUDA) 417
(GRIMCLASH) 210         receives (DETRYTUS) 784          and sends to (KOJOTOS78) 992
(GRIMCLASH) 377                     does not trade
(GRUCHA) 842            receives (GURTH) 979             and sends to (TIKTUK) 1297
(GRUCHA) 843                        does not trade
(GRUCHA) 846            receives (NARO) 813              and sends to (MUK83) 669
(GRZES19) 168                       does not trade
(GRZES19) 169                       does not trade
(GRZES19) 170                       does not trade
(GRZES19) 172                       does not trade
(GRZES19) 173                       does not trade
(GRZES19) 174                       does not trade
(GRZES19) 175                       does not trade
(GRZES19) 176                       does not trade
(GRZES19) 177                       does not trade
(GRZES19) 178                       does not trade
(GRZES19) 179                       does not trade
(GRZES19) 180                       does not trade
(GRZES19) 181                       does not trade
(GURTH) 975                         does not trade
(GURTH) 976                         does not trade
(GURTH) 978                         does not trade
(GURTH) 979             receives (VDER) 952              and sends to (GRUCHA) 842
(GURTH) 980                         does not trade
(GURTH) 981                         does not trade
(GURTH) 983                         does not trade
(GWOLNY) 1071                       does not trade
(GWOLNY) 1072           receives (ANAMAN) 871            and sends to (ZBAJSZEK) 1088
(GWOLNY) 1074                       does not trade
(GWOLNY) 1077                       does not trade
(GWOLNY) 1078           receives (PTKW) 480              and sends to (CINO) 532
(GWOLNY) 1079           receives (BOGUSZO) 1319          and sends to (NEKKORU) 84
(JACEKBARBER) 617                   does not trade
(JACEKBARBER) 618                   does not trade
(JACEKBARBER) 619                   does not trade
(JACEK_PL) 904          receives (POKET) 1402            and sends to (OMAM1234) 1052
(JAJKOS) 406                        does not trade
(JAKOBIAN87) 1240       receives (CINO) 532              and sends to (KARRIARI) 840
(JAKOBIAN87) 1242                   does not trade
(JAKOBIAN87) 1244       receives (BLEBOK) 973            and sends to (MALEKITH_86) 3
(JAKOBIAN87) 1251                   does not trade
(JAKOBIAN87) 1262       receives (RAZUL) 139             and sends to (MAT_EYO) 280
(JAKOBIAN87) 1264                   does not trade
(JANPRADER) 861         receives (KARRIARI) 839          and sends to (POKET) 1410
(JANPRADER) 870                     does not trade
(JNOWACZY) 267          receives (BARTG) 877             and sends to (ERLONDIR) 1123
(JOANNAS) 628                       does not trade
(JOANNA_KOZLOWSKA6) 710             does not trade
(JOANNA_KOZLOWSKA6) 711             does not trade
(JONEK) 334                         does not trade
(JONEK) 335                         does not trade
(JONEK) 336             receives (PTKW) 490              and sends to (FORDY2) 441
(JONEK) 337             receives (CYBEROWCA) 695         and sends to (BRZYDALNAKIEL) 1168
(JOOZEK) 442            receives (ROXAS1231) 1185        and sends to (PUASHEY90) 1114
(JOOZEK) 443                        does not trade
(KARRIARI) 830          receives (KRIONAH) 623           and sends to (PROBBI) 1140
(KARRIARI) 831                      does not trade
(KARRIARI) 832                      does not trade
